LAU212CD,LAU212NM,FID
UKK1305037,Cam East,8740
UKK1305038,Cam West,8741
UKK1305039,Central,8742
UKK1305040,Chalford,8743
UKK1305041,Coaley and Uley,8744
UKK1305042,Eastington and Standish,8745
UKK1305043,Farmhill and Paganhill,8746
UKK1305044,Hardwicke,8747
UKK1305045,Kingswood,8748
UKK1302056,Thames Head,8749
UKK1302057,Water Park,8750
UKK1302058,Fairford,8751
UKK1302059,Riversmeet,8752
UKK1303002,Awre,8753
UKK1303003,Blaisdon and Longhope,8754
UKK1303006,Churcham and Huntley,8755
UKK1303011,Hartpury,8756
UKK1303026,Tidenham,8757
UKK1303033,""Alvington, Aylburton and West Lydney"",8758
UKK1303034,Berry Hill,8759
UKK1203081,Parkwall,8760
UKK1203082,Patchway,8761
UKK1203083,Rodway,8762
UKK1203084,Siston,8763
UKK1203085,Stoke Gifford,8764
UKK1203086,Thornbury North,8765
UKK1203087,Thornbury South and Alveston,8766
UKK1203088,Westerleigh,8767
UKK1203089,Winterbourne,8768
UKK1500029,Corsham Without and Box Hill,8769
UKK1203090,Woodstock,8770
UKK1500030,Cricklade and Latton,8771
UKK1203091,Yate Central,8772
UKK1500031,Devizes and Roundway South,8773
UKK1203092,Yate North,8774
UKK1500032,Devizes East,8775
UKJ4212027,Broadwater,8776
UKK1301015,All Saints,8777
UKK1500033,Devizes North,8778
UKJ4212028,Culverden,8779
UKK1301016,Battledown,8780
UKK1500034,Downton and Ebble Valley,8781
UKJ4212029,Goudhurst and Lamberhurst,8782
UKK1301017,Benhall and The Reddings,8783
UKK1500035,Durrington and Larkhill,8784
UKJ4212030,Hawkhurst and Sandhurst,8785
UKK1301018,Charlton Kings,8786
UKK1500036,Ethandune,8787
UKJ4212031,Paddock Wood East,8788
UKK1301019,Charlton Park,8789
UKK1500037,Fovant and Chalke Valley,8790
UKJ4212032,Paddock Wood West,8791
UKK1500038,Hilperton,8792
UKJ4212033,Pantiles and St Mark's,8793
UKK1500039,Holt and Staverton,8794
UKJ4212034,Park,8795
UKK1500040,Kington,8796
UKJ4212035,Rusthall,8797
UKK1500041,""Laverstock, Ford and Old Sarum"",8798
UKJ4212036,St James',8799
UKJ4212037,Sherwood,8800
UKK2302013,East Polden,8801
UKK2302032,Berrow,8802
UKK2302035,Bridgwater Eastover,8803
UKK2302043,Cheddar and Shipham,8804
UKK2302049,Wedmore and Mark,8805
UKK2302050,Axevale,8806
UKK2302051,Bridgwater Dunwear,8807
UKK2302052,Bridgwater Fairfax,8808
UKK2302053,Bridgwater Hamp,8809
UKK2302054,Bridgwater Victoria,8810
UKK2302055,Bridgwater Westover,8811
UKK2302056,Bridgwater Wyndham,8812
UKK2302057,Burnham Central,8813
UKK1500092,Westbury West,8814
UKK2302058,Burnham North,8815
UKK2302059,Cannington and Wembdon,8816
UKK2302060,Highbridge and Burnham Marine,8817
UKK2302061,Huntspill and Pawlett,8818
UKK2303056,Langport and Huish,8819
UKK1500093,Wilton and Lower Wylye Valley,8820
UKK2302062,King's Isle,8821
UKK2303057,Northstone,8822
UKK1500094,Winsley and Westwood,8823
UKK2302063,Knoll,8824
UKK2303058,St Michael's,8825
UKK1500095,Winterslow,8826
UKK2302064,North Petherton,8827
UKK2303059,Tower,8828
UKK1500096,Wootton Bassett East,8829
UKK2302065,Puriton and Woolavington,8830
UKK2303060,Turn Hill,8831
UKK1500097,Wootton Bassett North,8832
UKK2302066,Quantocks,8833
UKK2305035,Minehead Central,8834
UKK2303061,Wincanton,8835
UKK2303062,Windwhistle,8836
UKK2303063,Yeovil Central,8837
UKK2303064,Yeovil East,8838
UKK2303065,Yeovil South,8839
UKK2303066,Yeovil West,8840
UKK2303067,Yeovil Without,8841
UKK2304003,Blackdown,8842
UKK2304007,Monument,8843
UKK2304008,Neroche,8844
UKK2304011,Norton Fitzwarren,8845
UKK2304012,Ruishton and Creech,8846
UKK2304032,Bradford-on-Tone,8847
UKK2304034,Staplegrove,8848
UKK2304037,Taunton Fairwater,8849
UKK2304043,Trull,8850
UKK2304047,West Monkton,8851
UKK2304048,Wiveliscombe and West Deane,8852
UKK2304049,Bishop's Hull,8853
UKK2304050,Bishop's Lydeard,8854
UKK2304051,Comeytrowe,8855
UKK2304052,Milverton and North Deane,8856
UKK2304053,North Curry and Stoke St Gregory,8857
UKK2304054,Taunton Blackbrook and Holway,8858
UKK2304055,Taunton Eastgate,8859
UKK2304056,Taunton Halcon,8860
UKK2304057,Taunton Killams and Mountfield,8861
UKK2304058,Taunton Lyngford,8862
UKK2304059,Taunton Manor and Wilton,8863
UKK2304060,Taunton Pyrland and Rowbarton,8864
UKK2304061,Wellington East,8865
UKK2304062,Wellington North,8866
UKK2304063,Wellington Rockwell Green and West,8867
UKK2305003,Carhampton and Withycombe,8868
UKK2305015,Quantock Vale,8869
UKK2305017,Watchet,8870
UKK2305018,West Quantock,8871
UKK2305019,Williton,8872
UKK2305026,Old Cleeve,8873
UKK2305029,Alcombe,8874
UKK2305030,Brendon Hills,8875
UKK2305031,Crowcombe and Stogumber,8876
UKK2305032,Dulverton and District,8877
UKK2305033,Dunster and Timberscombe,8878
UKK2305034,Greater Exmoor,8879
UKK2202019,Town Centre,8880
UKK2204047,Shaftesbury Underhill,8881
UKK1500042,Ludgershall and Perham Down,8882
UKK2207072,Yetminster,8883
UKK1500098,Wootton Bassett South,8884
UKK2208015,Littlemoor,8885
UKK2302067,West Polden,8886
UKK2305036,Minehead North,8887
UKK2101020,Boscombe East,8888
UKK2202020,West Highcliffe,8889
UKK2204048,The Beacon,8890
UKK1500043,Lyneham,8891
UKK2208016,Melcombe Regis,8892
UKK2303001,Blackdown,8893
UKK2305037,Minehead South,8894
UKK2101021,Boscombe West,8895
UKK2203013,St Leonards and St Ives West,8896
UKK2204049,The Stours,8897
UKK1500044,Malmesbury,8898
UKK2208017,Preston,8899
UKK2303010,Chard Holyrood,8900
UKK2305038,Porlock and District,8901
UKK2101022,Central,8902
UKK2203024,Alderholt,8903
UKK2204050,Wyke,8904
UKK1500045,Marlborough East,8905
UKK2208018,Radipole,8906
UKK2303011,Chard Jocelyn,8907
UKK3008001,Altarnun,8908
UKK2101023,East Cliff and Springbourne,8909
UKK2203025,Ameysford,8910
UKK2206003,Langton,8911
UKK1500046,Marlborough West,8912
UKK2208019,Tophill East,8913
UKK2303013,Crewkerne,8914
UKK3008002,Bodmin Central,8915
UKK2101024,East Southbourne and Tuckton,8916
UKK2203026,Colehill East,8917
UKK2206006,St. Martin,8918
UKK1500047,Melksham Central,8919
UKK2208020,Tophill West,8920
UKK2303015,Eggwood,8921
UKK3008003,Bodmin East,8922
UKK2101025,Kinson North,8923
UKK2203027,Colehill West,8924
UKK2206007,Swanage North,8925
UKK1500048,Melksham North,8926
UKK2208021,Underhill,8927
UKK2303022,Martock,8928
UKK3008004,Bodmin West,8929
UKK2101026,Kinson South,8930
UKK2203028,Corfe Mullen Central,8931
UKK2206008,Swanage South,8932
UKK1500049,Melksham South,8933
UKK2208022,Upwey and Broadwey,8934
UKK2303023,Milborne Port,8935
UKK3008005,Breage,8936
UKK3008006,Bude North and Stratton,8937
UKK3008007,Bude South,8938
UKK3008008,Bugle,8939
UKK3008009,Callington,8940
UKK3008010,Camborne Central,8941
UKK3008011,Camborne North,8942
UKK3008012,Camborne South,8943
UKK3008013,Camborne West,8944
UKK3008014,Camelford,8945
UKK3008015,Carn Brea North,8946
UKK3008016,Carn Brea South,8947
UKK3008017,Chacewater and Kenwyn,8948
UKK3008018,Colan and Mawgan,8949
UKK3008019,Constantine,8950
UKK3008020,Falmouth Arwenack,8951
UKK3008021,Falmouth Boslowick,8952
UKK3008022,Falmouth Gyllyngvase,8953
UKK3008023,Falmouth Penwerris,8954
UKK3008024,Falmouth Trescobeas,8955
UKK3008025,Feock and Kea,8956
UKK3008026,Flexbury and Poughill,8957
UKK3008027,Fowey,8958
UKK3008028,Gulval and Heamoor,8959
UKK3008029,Gunnislake,8960
UKK3008030,Gwinear-Gwithian and St Erth,8961
UKK3008031,Hayle North,8962
UKK3008032,Hayle South,8963
UKK3008033,Helston Central,8964
UKK3008034,Helston North,8965
UKK3008035,Illogan,8966
UKK3008036,Kelly Bray,8967
UKK3008037,""Ladock, St Clement and St Erme"",8968
UKK3008038,Lanivet,8969
UKK3008039,Launceston Central,8970
UKK3008040,Launceston North,8971
UKK3008041,Launceston South,8972
UKK3008042,Lelant and Carbis Bay,8973
UKK3008043,Liskeard Central,8974
UKK3008044,Liskeard North,8975
UKK3008045,Liskeard South and Dobwalls,8976
UKK3008046,Looe East,8977
UKK2203029,Corfe Mullen North,8978
UKK2206009,Wareham,8979
UKK2101027,Littledown and Iford,8980
UKK2203030,Corfe Mullen South,8981
UKK1500050,Melksham Without North,8982
UKK2303025,Neroche,8983
UKK2206011,Winfrith,8984
UKK2101028,Moordown,8985
UKK2203031,Crane,8986
UKK1500051,Melksham Without South,8987
UKK2303027,Parrett,8988
UKK2206013,Bere Regis,8989
UKK2208023,Westham East,8990
UKK2101029,Queen's Park,8991
UKK2203032,Ferndown Central,8992
UKK1500052,Mere,8993
UKK2303029,South Petherton,8994
UKK2206014,Castle,8995
UKK2208024,Westham North,8996
UKK2101030,Redhill and Northbourne,8997
UKK2203033,Ferndown Links,8998
UKK1500053,Minety,8999
UKK2303030,Tatworth and Forton,9000
UKK2206015,Creech Barrow,9001
UKK2208025,Westham West,9002
UKK2101031,Strouden Park,9003
UKK2203034,Handley Vale,9004
UKK1500054,Nadder and East Knoyle,9005
UKK2303032,Wessex,9006
UKK2206016,Lytchett Matravers,9007
UKK2208026,Wey Valley,9008
UKK2101032,Talbot and Branksome Woods,9009
UKK2203035,Holt,9010
UKK1500055,Pewsey,9011
UKK2303041,Blackmoor Vale,9012
UKK2206017,Lytchett Minster and Upton East,9013
UKK2208027,Weymouth East,9014
UKK2101033,Throop and Muscliff,9015
UKK2203036,Longham,9016
UKK1500056,Pewsey Vale,9017
UKK2303042,Bruton,9018
UKK2206018,Lytchett Minster and Upton West,9019
UKK2208028,Weymouth West,9020
UKK2101034,Wallisdown and Winton West,9021
UKK2203037,Parley,9022
UKK1500057,Purton,9023
UKK2303043,Brympton,9024
UKK2206019,West Purbeck,9025
UKK2208029,Wyke Regis,9026
UKK2101035,West Southbourne,9027
UKK2203038,St Leonards and St Ives East,9028
UKK1500058,Redlynch and Landford,9029
UKK2303044,Burrow Hill,9030
UKK2206020,Wool,9031
UKK2301053,Shepton East,9032
UKK2101036,Westbourne and West Cliff,9033
UKK2207013,Charmouth,9034
UKK2203039,Stapehill,9035
UKK2207015,Chickerell,9036
UKK2203040,Stour,9037
UKK1500059,Roundway,9038
UKK2101037,Winton East,9039
UKK2303045,Camelot,9040
UKK2301054,Shepton West,9041
UKK1500060,Salisbury Bemerton,9042
UKK2203041,Three Cross and Potterne,9043
UKK2102014,Alderney,9044
UKK2303046,Cary,9045
UKK2207024,Lyme Regis,9046
UKK2301057,Street West,9047
UKK1500061,Salisbury Fisherton and Bemerton Village,9048
UKK2203042,Verwood Dewlands,9049
UKK2102015,Branksome East,9050
UKK2303047,Chard Avishayes,9051
UKK2207027,Owermoigne,9052
UKK2301060,Ammerdown,9053
UKK1500062,Salisbury Harnham,9054
UKK2203043,Verwood Newtown,9055
UKK2102016,Branksome West,9056
UKK2303048,Chard Combe,9057
UKK2207044,Beaminster,9058
UKK2301061,""Ashwick, Chilcompton and Stratton"",9059
UKK1500063,Salisbury St Edmund and Milford,9060
UKK2203044,Verwood Stephen's Castle,9061
UKK2102017,Broadstone,9062
UKK2303049,Chard Crimchard,9063
UKK2207045,Bradford Abbas,9064
UKK2301062,Beckington and Selwood,9065
UKK1500064,Salisbury St Francis and Stratford,9066
UKK2203045,West Moors,9067
UKK2102018,Canford Cliffs,9068
UKK2303050,Coker,9069
UKK2207046,Bradpole,9070
UKK2301063,Butleigh and Baltonsborough,9071
UKK1500065,Salisbury St Mark's and Bishopdown,9072
UKK2203046,Wimborne Minster,9073
UKK2102019,Canford Heath East,9074
UKK2303051,Curry Rivel,9075
UKK2207047,Bridport North,9076
UKK2301064,Chewton Mendip and Ston Easton,9077
UKK1500066,Salisbury St Martin's and Cathedral,9078
UKK2204002,Blackmore,9079
UKK2102020,Canford Heath West,9080
UKK2303052,Hamdon,9081
UKK2207048,Bridport South and Bothenhampton,9082
UKK2301065,Coleford and Holcombe,9083
UKK1500067,Salisbury St Paul's,9084
UKK2204014,Marnhull,9085
UKK2102021,Creekmoor,9086
UKK2303053,Ilminster,9087
UKK2207049,Broadmayne,9088
UKK2301066,""Cranmore, Doulting and Nunney"",9089
UKK1500068,Sherston,9090
UKK2204016,Motcombe and Ham,9091
UKK2102022,Hamworthy East,9092
UKK2303054,Islemoor,9093
UKK2207050,Broadwindsor,9094
UKK2301067,Creech,9095
UKK1500069,Southwick,9096
UKK2204023,Stour Valley,9097
UKK2102023,Hamworthy West,9098
UKK2303055,Ivelchester,9099
UKK2207051,Burton Bradstock,9100
UKK2301068,Croscombe and Pilton,9101
UKK1500070,Summerham and Seend,9102
UKK2204025,The Lower Tarrants,9103
UKK2102024,Merley and Bearwood,9104
UKK2207052,Cam Vale,9105
UKK2301069,Frome Berkley Down,9106
UKK1500071,The Collingbournes and Netheravon,9107
UKK2204028,Abbey,9108
UKK2102025,Newtown,9109
UKK2207053,Charminster and Cerne Valley,9110
UKK2301070,Frome College,9111
UKK1500072,The Lavingtons and Erlestoke,9112
UKK2204029,Blandford Damory Down,9113
UKK2102026,Oakdale,9114
UKK2207054,Chesil Bank,9115
UKK2301071,Frome Keyford,9116
UKK1500073,Tidworth,9117
UKK2204030,Blandford Hilltop,9118
UKK2102027,Parkstone,9119
UKK2207055,Chideock and Symondsbury,9120
UKK2301072,Frome Market,9121
UKK1500074,Till and Wylye Valley,9122
UKK2204031,Blandford Langton St Leonards,9123
UKK2102028,Penn Hill,9124
UKK2207056,Dorchester East,9125
UKK2301073,Frome Oakfield,9126
UKK1500075,Tisbury,9127
UKK2204032,Blandford Old Town,9128
UKK2204033,Blandford Station,9129
UKK2204034,Bourton and District,9130
UKK2204035,Bulbarrow,9131
UKK2204036,Cranborne Chase,9132
UKK2204037,Gillingham Town,9133
UKK2204038,Hill Forts,9134
UKK2204039,Lodbourne,9135
UKK2204040,Lydden Vale,9136
UKK2204041,Milton,9137
UKK2204042,Portman,9138
UKK2204043,Riversdale,9139
UKK2204044,Shaftesbury Central,9140
UKK2204045,Shaftesbury Christy's,9141
UKK2204046,Shaftesbury Grosvenor,9142
UKK2207057,Dorchester North,9143
UKK2301074,Frome Park,9144
UKK2207058,Dorchester South,9145
UKK1500076,Trowbridge Adcroft,9146
UKK2102029,Poole Town,9147
UKK2301075,Glastonbury St Benedict's,9148
UKK2207059,Dorchester West,9149
UKK1500077,Trowbridge Central,9150
UKK2202001,Burton and Winkton,9151
UKK2301076,Glastonbury St Edmund's,9152
UKK2207060,Frome Valley,9153
UKK1500078,Trowbridge Drynham,9154
UKK2202011,Grange,9155
UKK2301077,Glastonbury St John's,9156
UKK2207061,Halstock,9157
UKK1500079,Trowbridge Grove,9158
UKK2202012,Highcliffe,9159
UKK2301078,Glastonbury St Mary's,9160
UKK2207062,Loders,9161
UKK1500080,Trowbridge Lambrok,9162
UKK2202013,Jumpers,9163
UKK2207063,Maiden Newton,9164
UKK2301079,Moor,9165
UKK1500081,Trowbridge Park,9166
UKK2202014,Mudeford and Friars Cliff,9167
UKK2207064,Marshwood Vale,9168
UKK2301080,Postlebury,9169
UKK1500082,Trowbridge Paxcroft,9170
UKK2202015,North Highcliffe and Walkford,9171
UKK2207065,Netherbury,9172
UKK2301081,Rode and Norton St Philip,9173
UKK1500083,Urchfont and The Cannings,9174
UKK2202016,Portfield,9175
UKK2207066,Piddle Valley,9176
UKK2301082,Rodney and Westbury,9177
UKK1500084,Warminster Broadway,9178
UKK2202017,Purewell and Stanpit,9179
UKK2207067,Puddletown,9180
UKK2301083,St Cuthbert Out North,9181
UKK1500085,Warminster Copheap and Wylye,9182
UKK2202018,St Catherine's and Hurn,9183
UKK2207068,Queen Thorne,9184
UKK2301084,Street North,9185
UKK1500086,Warminster East,9186
UKK2207069,Sherborne East,9187
UKK2301085,Street South,9188
UKK1500087,Warminster West,9189
UKK2207070,Sherborne West,9190
UKK2301086,The Pennards and Ditcheat,9191
UKK1500088,Warminster Without,9192
UKK2207071,Winterborne St Martin,9193
UKK2301087,Wells Central,9194
UKK1500089,West Selkley,9195
UKK2301088,Wells St Cuthbert's,9196
UKK1500090,Westbury East,9197
UKK2301089,Wells St Thomas',9198
UKK1500091,Westbury North,9199
UKK2301090,Wookey and St Cuthbert Out West,9200
UKK3008047,Looe West and Lansallos,9201
UKK3008048,Lostwithiel,9202
UKK3008049,Ludgvan,9203
UKK3008050,Mabe,9204
UKK3008051,Marazion,9205
UKK3008052,Menheniot,9206
UKK3008053,Mevagissey,9207
UKK3008054,Mount Charles,9208
UKK3008055,Mount Hawke and Portreath,9209
UKK3008056,Mullion,9210
UKK3008097,St Ive,9211
UKK3008057,Newlyn and Goonhavern,9212
UKK3008058,Newlyn and Mousehole,9213
UKK3008059,Newquay Central,9214
UKK3008098,St Ives North,9215
UKK4100039,Stoke,9216
UKK3008060,Newquay Pentire,9217
UKL1100080,Valley,9218
UKK4302020,Cowick,9219
UKK3008099,St Ives South,9220
UKK4304035,Chittlehampton,9221
UKK4308007,Drewsteignton,9222
UKK4100040,Sutton and Mount Gould,9223
UKK4306016,Haytor,9224
UKK3008061,Newquay Treloggan,9225
UKL1100081,Cwm Cadnant,9226
UKK4302021,Duryard,9227
UKK4306017,Ipplepen,9228
UKK3008100,St Just in Penwith,9229
UKK4306035,Ashburton and Buckfastleigh,9230
UKK4308009,Hatherleigh,9231
UKK4200013,Berry Head-with-Furzeham,9232
UKK3008101,St Keverne and Meneage,9233
UKK4306036,Bishopsteignton,9234
UKK4308011,Lydford,9235
UKL1100082,Kingsland,9236
UKK4304036,Combe Martin,9237
UKK3008062,Newquay Tretherras,9238
UKK4302022,Exwick,9239
UKL1100083,Llanbedrgoch,9240
UKK3008102,St Mewan,9241
UKK4200014,Blatchcombe,9242
UKK4308012,Mary Tavy,9243
UKK4304037,Forches and Whiddon Valley,9244
UKK3008063,Newquay Treviglas,9245
UKK4302023,Heavitree,9246
UKK4306037,Bradley,9247
UKL1100084,Llanfihangel Ysgeifiog,9248
UKK3008103,St Stephen,9249
UKK4200015,Churston-with-Galmpton,9250
UKK4308013,Milton Ford,9251
UKK4304038,Fremington,9252
UKK3008064,Padstow,9253
UKK4302024,Mincinglake,9254
UKK4306038,Buckland and Milber,9255
UKL1100085,London Road,9256
UKK3008104,St Teath,9257
UKK4200016,Clifton-with-Maidenway,9258
UKK4308014,North Tawton,9259
UKK4304039,Georgeham and Mortehoe,9260
UKK3008065,Pelynt,9261
UKK4302025,Newtown,9262
UKK4306039,Bushell,9263
UKL1100086,Pentraeth,9264
UKK3008105,Saltash Burraton,9265
UKK4200017,Cockington-with-Chelston,9266
UKK4308017,Tamarside,9267
UKK4304040,Heanton Punchardon,9268
UKK3008066,Penryn East and Mylor,9269
UKK4302026,Pennsylvania,9270
UKK4306040,Dawlish Central and North East,9271
UKL1100087,Trearddur,9272
UKK3008106,Saltash Essa,9273
UKK4200018,Ellacombe,9274
UKK4308020,Thrushel,9275
UKK4304041,Ilfracombe Central,9276
UKK3008067,Penryn West,9277
UKK4302027,Pinhoe,9278
UKK4306041,Dawlish South West,9279
UKL1200070,Aberdaron,9280
UKK3008107,Saltash Pill,9281
UKK4200019,Goodrington-with-Roselands,9282
UKK4308034,Buckland Monachorum,9283
UKK4304042,Ilfracombe East,9284
UKK3008068,Penwithick,9285
UKK4302028,Polsloe,9286
UKK4306042,Kenn Valley,9287
UKL1200072,Abererch,9288
UKK3008108,Saltash St Stephens,9289
UKK4200020,Preston,9290
UKK4308035,Exbourne,9291
UKK4304043,Ilfracombe West,9292
UKK3008069,Penzance Central,9293
UKK4302029,Priory,9294
UKK4306043,Kenton with Starcross,9295
UKL1200073,Abersoch,9296
UKK3008109,Stithians,9297
UKK4200021,Roundham-with-Hyde,9298
UKK4308036,Lew Valley,9299
UKK4304045,Longbridge,9300
UKK3008070,Penzance East,9301
UKK4302030,St David's,9302
UKK4306044,Kerswell-with-Combe,9303
UKL1200075,Bala,9304
UKK3008110,Stokeclimsland,9305
UKK4200022,St Marychurch,9306
UKK4308037,Okehampton East,9307
UKK4304046,Marwood,9308
UKK3008071,Penzance Promenade,9309
UKK4302031,St James,9310
UKK4306045,Kingsteignton East,9311
UKL1200076,Abermaw,9312
UKK3008111,Threemilestone and Gloweth,9313
UKK4200023,St Mary's-with-Summercombe,9314
UKK4308038,Okehampton West,9315
UKK4304048,North Molton,9316
UKK3008072,Perranporth,9317
UKK4302032,St Leonard's,9318
UKK4306046,Kingsteignton West,9319
UKL1200078,Bontnewydd,9320
UKK3008112,Tintagel,9321
UKK4200024,Shiphay-with-the-Willows,9322
UKK4308039,Tavistock North,9323
UKK4304049,Pilton,9324
UKK3008073,Porthleven and Helston South,9325
UKK4302033,St Loyes,9326
UKK4306047,Moorland,9327
UKL1200079,Botwnnog,9328
UKL1200080,Bowydd and Rhiw,9329
UKL1200081,Cadnant,9330
UKL1200082,Clynnog,9331
UKL1200085,Criccieth,9332
UKL1200087,Deiniol,9333
UKL1200089,Dewi,9334
UKL1200092,Dyffryn Ardudwy,9335
UKL1200093,Efail-newydd/Buan,9336
UKL1200094,Garth,9337
UKL1200096,Glyder,9338
UKL1200097,Harlech,9339
UKL1200098,Hendre,9340
UKL1200099,Hirael,9341
UKL1200100,Llanaelhaearn,9342
UKL1200101,Llanystumdwy,9343
UKL1200102,Llanbedr,9344
UKL1200103,Llanbedrog,9345
UKL1200104,Llanberis,9346
UKL1200105,Llandderfel,9347
UKL1200108,Llanengan,9348
UKL1200113,Llanuwchllyn,9349
UKL1200114,Llanwnda,9350
UKL1200115,Marchog,9351
UKL1200116,Menai (Bangor),9352
UKL1200117,Menai (Caernarfon),9353
UKL1200119,Ogwen,9354
UKL1200120,Peblig (Caernarfon),9355
UKL1200122,Penrhyndeudraeth,9356
UKL1200123,Pentir,9357
UKL1200124,Penygroes,9358
UKL1200129,Pwllheli North,9359
UKL1200130,Pwllheli South,9360
UKL1200132,Seiont,9361
UKL1200134,Trawsfynydd,9362
UKL1200135,Tudweiliog,9363
UKK4308040,Tavistock South,9364
UKK3008113,Torpoint East,9365
UKK4308041,Tavistock South West,9366
UKK4304050,South Molton,9367
UKK4200025,Tormohun,9368
UKK4306048,Shaldon and Stokeinteignhead,9369
UKK3008114,Torpoint West,9370
UKK4302034,St Thomas,9371
UKK4308042,South Tawton,9372
UKK4304051,Witheridge,9373
UKK4200026,Watcombe,9374
UKK4306049,Teignbridge North,9375
UKK3008115,Troon and Beacon,9376
UKK4302035,Topsham,9377
UKK4308043,Walkham,9378
UKK4304052,Yeo Valley,9379
UKK4200027,Wellswood,9380
UKK4306050,Teignmouth Central,9381
UKK3008116,Truro Boscawen,9382
UKK4302036,Whipton & Barton,9383
UKL1100041,Aberffraw,9384
UKK4304053,""Landkey, Swimbridge and Taw"",9385
UKK4301002,Axminster Town,9386
UKK4306051,Teignmouth East,9387
UKK3008117,Truro Moresk,9388
UKK4303020,Taw,9389
UKL1100042,Amlwch Port,9390
UKK4304054,Newport,9391
UKK4301010,Exe Valley,9392
UKK4306052,Teignmouth West,9393
UKK3008118,Truro Tregolls,9394
UKK4303021,Taw Vale,9395
UKK4305001,Avon and Harbourne,9396
UKL1100043,Amlwch Rural,9397
UKK4301021,Newton Poppleford and Harpford,9398
UKK4306053,Teign Valley,9399
UKK3008119,Truro Trehaverne,9400
UKK4303037,Bradninch,9401
UKK4305003,Bickleigh and Shaugh,9402
UKL1100044,Beaumaris,9403
UKK4301027,Seaton,9404
UKK4306054,Ambrook,9405
UKK3008120,Tywardreath,9406
UKK4303038,Cadbury,9407
UKK4305005,Charterlands,9408
UKL1100045,Bodffordd,9409
UKK4301032,Trinity,9410
UKK4306055,College,9411
UKK3008121,Wadebridge East,9412
UKK4303039,Canonsleigh,9413
UKK3008074,Poundstock,9414
UKK4305007,Dartington,9415
UKL1100046,Bodorgan,9416
UKK4301036,Axminster Rural,9417
UKK4307004,Bideford North,9418
UKK3008122,Wadebridge West,9419
UKK4303040,Castle,9420
UKK3008075,Probus,9421
UKK4305018,Marldon,9422
UKL1100047,Braint,9423
UKK4301037,Beer and Branscombe,9424
UKK4307007,Clovelly Bay,9425
UKK3008123,Wendron,9426
UKK4303041,Clare and Shuttern,9427
UKK3008076,Rame,9428
UKK4305020,Newton and Noss,9429
UKL1100048,Bryngwran,9430
UKK4301038,Broadclyst,9431
