""ID"",""Occupancy ID Number"",""Street"",""Zip Code"",""Census Tract""
""3247"",""031178         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3248"",""031179         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3249"",""031182         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3250"",""031188         "",""SUTCLIFFE AVE"",""40211     "",""0011.00""
""3251"",""011889         "",""W KENTUCKY ST"",""40211     "",""0018.00""
""3252"",""031194         "",""STATE ST"",""40206     "",""0081.00""
""3253"",""031196         "",""NICHOLS MEADOW CIR"",""402       "",""0043.01""
""3254"",""031201         "",""S 35TH ST"",""40211     "",""0014.00""
""3255"",""031208         "",""EASTERN PKY"",""402       "",""0069.00""
""3256"",""029247         "",""MARYLAND AVE"",""40205     "",""0085.00""
""3257"",""031213         "",""W MAIN ST"",""40212     "",""0023.00""
""3258"",""031215         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3259"",""031221         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3260"",""031223         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3261"",""031235         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3262"",""031237         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3263"",""031241         "",""GREEN HILL LN"",""40206     "",""0074.00""
""3264"",""031248         "",""STATE ST"",""40206     "",""0081.00""
""3265"",""031254         "",""STATE ST"",""40206     "",""0081.00""
""3266"",""031256         "",""STATE ST"",""40206     "",""0081.00""
""3267"",""031264         "",""BERTIE AVE"",""40206     "",""0074.00""
""3268"",""031275         "",""N 36TH ST"",""40212     "",""0004.00""
""3269"",""031283         "",""REGAN AVE"",""40206     "",""0076.03""
""3270"",""031296         "",""EMERY AVE"",""40206     "",""0076.03""
""3271"",""031298         "",""EMERY AVE"",""40206     "",""0076.03""
""3272"",""031300         "",""EMERY AVE"",""40206     "",""0076.03""
""3273"",""030886         "",""REGAN AVE"",""40206     "",""0076.03""
""3274"",""031302         "",""REGAN AVE"",""40206     "",""0076.03""
""3275"",""031305         "",""REGAN AVE"",""40206     "",""0076.03""
""3276"",""031311         "",""W MAIN ST"",""40203     "",""0023.00""
""3277"",""031317         "",""W MAIN ST"",""40203     "",""0023.00""
""3278"",""031320         "",""CROP ST"",""40203     "",""0023.00""
""3279"",""031322         "",""CROP ST"",""40203     "",""0023.00""
""3280"",""030625         "",""REGAN AVE"",""40206     "",""0076.03""
""3281"",""031335         "",""EMERY AVE"",""40206     "",""0076.03""
""3282"",""031337         "",""DUMESNIL ST"",""40211     "",""0012.00""
""3283"",""031339         "",""WINGFIELD AVE"",""40211     "",""0128.01""
""3284"",""031804         "",""JARVIS LN"",""40206     "",""0077.00""
""3285"",""031815         "",""MAGAZINE ST"",""40210     "",""0024.00""
""3286"",""031816         "",""ALMA AVE"",""40215     "",""0043.02""
""3287"",""031818         "",""S 23RD ST"",""40211     "",""0016.00""
""3288"",""031825         "",""NELLIGAN AVE"",""40203     "",""0002.00""
""3289"",""031826         "",""NELLIGAN AVE"",""40203     "",""0002.00""
""3290"",""031830         "",""PORTLAND AVE"",""40203     "",""0002.00""
""3291"",""031832         "",""PORTLAND AVE"",""40203     "",""0002.00""
""3292"",""024195         "",""N 19TH ST"",""40203     "",""0002.00""
""3293"",""031839         "",""PORTLAND AVE"",""40203     "",""0002.00""
""3294"",""031842         "",""PORTLAND AVE"",""40203     "",""0002.00""
""3295"",""031844         "",""PORTLAND AVE"",""40203     "",""0002.00""
""3296"",""031849         "",""PORTLAND AVE"",""40203     "",""0002.00""
""3297"",""031852         "",""ROWAN ST"",""40203     "",""0023.00""
""3298"",""031854         "",""ROWAN ST"",""40203     "",""0023.00""
""3299"",""023827         "",""ROWAN ST"",""40203     "",""0023.00""
""3300"",""023836         "",""ROWAN ST"",""40203     "",""0023.00""
""3301"",""023920         "",""ROWAN ST"",""40203     "",""0023.00""
""3302"",""023830         "",""ROWAN ST"",""40203     "",""0023.00""
""3303"",""024334         "",""DUNCAN ST"",""40203     "",""0023.00""
""3304"",""031864         "",""BAIRD ST"",""40203     "",""0002.00""
""3305"",""031866         "",""BAIRD ST"",""40203     "",""0023.00""
""3306"",""023825         "",""ROWAN ST"",""40203     "",""0023.00""
""3307"",""023822         "",""ROWAN ST"",""40203     "",""0023.00""
""3308"",""001128         "",""DUNCAN ST"",""40203     "",""0023.00""
""3309"",""031869         "",""BAIRD ST"",""40203     "",""0002.00""
""3310"",""031872         "",""PEABODY LN"",""402       "",""0108.00""
""3311"",""031877         "",""E OAK ST"",""402       "",""0063.00""
""3312"",""031879         "",""GRAND AVE"",""40211     "",""0010.00""
""3313"",""031882         "",""ELLIOTT AVE"",""40210     "",""0027.00""
""3314"",""030670         "",""ORCHARD AVE"",""40213     "",""0118.00""
""3315"",""031883         "",""SYLVAN WAY"",""40205     "",""0094.00""
""3316"",""031883         "",""SYLVAN WAY"",""40205     "",""0094.00""
""3317"",""031889         "",""BAIRD ST"",""40203     "",""0023.00""
""3318"",""031895         "",""BAIRD ST"",""40203     "",""0023.00""
""3319"",""031897         "",""BAIRD ST"",""40203     "",""0002.00""
""3320"",""031900         "",""OWEN ST"",""40203     "",""0023.00""
""3321"",""031902         "",""OWEN ST"",""40203     "",""0023.00""
""3322"",""031907         "",""OWEN ST"",""40203     "",""0023.00""
""3323"",""023820         "",""ROWAN ST"",""40203     "",""0023.00""
""3324"",""023837         "",""ROWAN ST"",""40203     "",""0023.00""
""3325"",""024260         "",""ROWAN ST"",""40203     "",""0023.00""
""3326"",""023830         "",""ROWAN ST"",""40203     "",""0023.00""
""3327"",""031920         "",""DUNCAN ST"",""40203     "",""0023.00""
""3328"",""031929         "",""BAIRD ST"",""40203     "",""0023.00""
""3329"",""031977         "",""W HILL ST"",""40210     "",""0016.00""
""3330"",""031979         "",""SENECA BLVD"",""40205     "",""0097.00""
""3331"",""028045         "",""RUFER AVE"",""40204     "",""0064.00""
""3332"",""028047         "",""RUFER AVE"",""40204     "",""0064.00""
""3333"",""028052         "",""RUFER AVE"",""40204     "",""0064.00""
""3334"",""028055         "",""RUFER AVE"",""40204     "",""0064.00""
""3335"",""028057         "",""RUFER AVE"",""40204     "",""0064.00""
""3336"",""028070         "",""RUFER AVE"",""40204     "",""0064.00""
""3337"",""028072         "",""RUFER AVE"",""40204     "",""0064.00""
""3338"",""028075         "",""RUFER AVE"",""40204     "",""0064.00""
""3339"",""028083         "",""RUFER AVE"",""40204     "",""0064.00""
""3340"",""028085         "",""RUFER AVE"",""40204     "",""0064.00""
""3341"",""028091         "",""RUFER AVE"",""40204     "",""0064.00""
""3342"",""027995         "",""M ST"",""40208     "",""0037.00""
""3343"",""028100         "",""ALGONQUIN PKY"",""40208     "",""0036.00""
""3344"",""028111         "",""HULL ST"",""402       "",""0081.00""
""3345"",""028113         "",""HULL ST"",""40204     "",""0081.00""
""3346"",""028782         "",""HEPBURN AVE"",""40204     "",""0064.00""
""3347"",""028784         "",""HEPBURN AVE"",""40204     "",""0064.00""
""3348"",""028789         "",""HEPBURN AVE"",""40204     "",""0064.00""
""3349"",""028790         "",""HEPBURN AVE"",""40204     "",""0064.00""
""3350"",""028792         "",""HEPBURN AVE"",""40204     "",""0064.00""
""3351"",""028797         "",""HEPBURN AVE"",""40204     "",""0064.00""
""3352"",""028799         "",""S 22ND ST"",""40211     "",""0128.01""
""3353"",""028815         "",""S 32ND ST"",""40212     "",""0012.00""
""3354"",""028818         "",""LONGFIELD AVE"",""40215     "",""0039.00""
""3355"",""028822         "",""LISBON LN"",""40220     "",""0110.03""
""3356"",""028824         "",""ESTATE DR"",""40215     "",""0123.01""
""3357"",""028835         "",""LYTLE ST"",""40203     "",""0002.00""
""3358"",""028837         "",""LYTLE ST"",""40203     "",""0002.00""
""3359"",""028843         "",""W GAULBERT AVE"",""402       "",""0028.00""
""3360"",""028849         "",""OSAGE AVE"",""40210     "",""0027.00""
""3361"",""028852         "",""HOWARD ST"",""40211     "",""0027.00""
""3362"",""028854         "",""TAYLOR BLVD"",""40208     "",""0036.00""
""3363"",""028857         "",""COWLING AVE"",""40205     "",""0085.00""
""3364"",""028864         "",""CONCORD DR"",""402       "",""0071.00""
""3365"",""028869         "",""HULL ST"",""402       "",""0081.00""
""3366"",""028876         "",""HULL ST"",""40204     "",""0081.00""
""3367"",""028882         "",""HULL ST"",""40204     "",""0081.00""
""3368"",""028899         "",""W MUHAMMAD ALI BLVD"",""40212     "",""0024.00""
""3369"",""028902         "",""LISBON AVE"",""40218     "",""0110.03""
""3370"",""028904         "",""W MARKET ST"",""40212     "",""0024.00""
""3371"",""028922         "",""W MARKET ST"",""40212     "",""0024.00""
""3372"",""028920         "",""LYNNHURST AVE"",""40215     "",""0044.00""
""3373"",""028929         "",""S 23RD ST"",""40212     "",""0024.00""
""3374"",""028930         "",""S 23RD ST"",""40212     "",""0024.00""
""3375"",""028932         "",""S 23RD ST"",""40212     "",""0024.00""
""3376"",""028935         "",""S 23RD ST"",""40212     "",""0024.00""
""3377"",""028937         "",""S 7TH ST"",""40215     "",""0128.02""
""3378"",""028937         "",""S 7TH ST"",""40215     "",""0128.02""
""3379"",""028940         "",""BELMAR DR"",""40213     "",""0093.00""
""3380"",""028954         "",""BELMAR DR"",""40213     "",""0094.00""
""3381"",""028960         "",""W MUHAMMAD ALI BLVD"",""40219     "",""0024.00""
""3382"",""028962         "",""W MUHAMMAD ALI BLVD"",""40212     "",""0024.00""
""3383"",""028975         "",""W MUHAMMAD ALI BLVD"",""40212     "",""0024.00""
""3384"",""028977         "",""W MUHAMMAD ALI BLVD"",""40212     "",""0024.00""
""3385"",""028985         "",""W MUHAMMAD ALI BLVD"",""40212     "",""0024.00""
""3386"",""029377         "",""REGAN AVE"",""40206     "",""0076.03""
""3387"",""029378         "",""ROADWAY AVE"",""40208     "",""0036.00""
""3388"",""029383         "",""E LIBERTY ST"",""40206     "",""0059.00""
""3389"",""029388         "",""PIRTLE ST"",""402       "",""0023.00""
""3390"",""029395         "",""TAYLOR BLVD"",""40215     "",""0044.00""
""3391"",""029402         "",""LYTLE ST"",""40202     "",""0002.00""
""3392"",""029404         "",""LYTLE ST"",""40202     "",""0002.00""
""3393"",""029407         "",""LYTLE ST"",""40202     "",""0002.00""
""3394"",""029409         "",""LYTLE ST"",""40202     "",""0002.00""
""3395"",""029413         "",""LYTLE ST"",""40203     "",""0002.00""
""3396"",""029415         "",""LYTLE ST"",""40203     "",""0002.00""
""3397"",""029418         "",""E SOUTHERN HEIGHTS AVE"",""40209     "",""0056.00""
""3398"",""023582         "",""PARK AVE"",""40208     "",""0052.00""
""3399"",""029439         "",""ATWOOD ST"",""40208     "",""0071.00""
""3400"",""029442         "",""LYTLE ST"",""40203     "",""0002.00""
""3401"",""029444         "",""CHARLES ST"",""40204     "",""0069.00""
""3402"",""029448         "",""LYNN ST"",""40217     "",""0071.00""
""3403"",""029454         "",""EVERETT AVE"",""40204     "",""0082.00""
""3404"",""029456         "",""WILLIAM E SUMMERS III AVE"",""40212     "",""0014.00""
""3405"",""029464         "",""WAVERLY CT"",""40206     "",""0081.00""
""3406"",""029466         "",""HALDEMAN AVE"",""40206     "",""0074.00""
""3407"",""029472         "",""LANDAN DR"",""40218     "",""0110.04""
""3408"",""028588         "",""S 1ST ST"",""40215     "",""0041.00""
""3409"",""029475         "",""UTAH AVE"",""40208     "",""0071.00""
""3410"",""029475         "",""UTAH AVE"",""40208     "",""0071.00""
""3411"",""029479         "",""ARLINGTON AVE"",""40206     "",""0076.01""
""3412"",""029480         "",""BROADFIELDS DR"",""40207     "",""0105.00""
""3413"",""029482         "",""VILLAGE WEST DR"",""40203     "",""0030.00""
""3414"",""029493         "",""OAK HILL RD"",""40213     "",""0094.00""
""3415"",""029496         "",""S 41ST ST"",""40212     "",""0008.00""
""3416"",""028675         "",""CHEROKEE PKY"",""40204     "",""0082.00""
""3417"",""028675         "",""CHEROKEE PKY"",""40204     "",""0082.00""
""3418"",""029501         "",""WHEELER AVE"",""40214     "",""0039.00""
""3419"",""029507         "",""GOLDSMITH LN"",""40218     "",""0109.01""
""3420"",""029515         "",""S 4TH ST"",""40208     "",""0037.00""
""3421"",""029517         "",""BLUEGRASS AVE"",""40215     "",""0045.00""
""3422"",""029520         "",""OLEANDA AVE"",""40215     "",""0039.00""
""3423"",""029522         "",""CREEL AVE"",""40208     "",""0037.00""
""3424"",""029526         "",""S 6TH ST"",""40208     "",""0052.00""
""3425"",""029529         "",""S 36TH ST"",""402       "",""0127.01""
""3426"",""029531         "",""N 43RD ST"",""40212     "",""0004.00""
""3427"",""030106         "",""CEDAR ST"",""40203     "",""0024.00""
""3428"",""030108         "",""CEDAR ST"",""40203     "",""0024.00""
""3429"",""028544         "",""S 18TH ST"",""40203     "",""0024.00""
""3430"",""030118         "",""BREWSTER AVE"",""40211     "",""0011.00""
""3431"",""030127         "",""LINCOLN AVE"",""40208     "",""0036.00""
""3432"",""030129         "",""RADIANCE RD"",""40220     "",""0097.00""
""3433"",""030129         "",""RADIANCE RD"",""40220     "",""0097.00""
""3434"",""030135         "",""RADIANCE RD"",""40220     "",""0109.02""
""3435"",""030137         "",""RADIANCE RD"",""40220     "",""0109.02""
""3436"",""030141         "",""RADIANCE RD"",""40220     "",""0109.02""
""3437"",""030148         "",""RADIANCE RD"",""40220     "",""0109.02""
""3438"",""030153         "",""S HANCOCK ST"",""40217     "",""0065.00""
""3439"",""030155         "",""S JACKSON ST"",""40203     "",""0065.00""
""3440"",""029931         "",""ROWAN ST"",""402       "",""0021.00""
""3441"",""029931         "",""ROWAN ST"",""402       "",""0021.00""
""3442"",""029625         "",""LONGFIELD AVE"",""40215     "",""0039.00""
""3443"",""030181         "",""CENTRAL AVE"",""40208     "",""0039.00""
""3444"",""030028         "",""BELLEVUE AVE"",""40214     "",""0040.00""
""3445"",""030193         "",""CAVELLE AVE"",""402       "",""0114.03""
""3446"",""030210         "",""SUNSET RD"",""40206     "",""0087.00""
""3447"",""030215         "",""S WHEATMORE DR"",""40215     "",""0043.01""
""3448"",""030217         "",""SCHOLAR ST"",""40213     "",""0114.03""
""3449"",""029631         "",""WAINWRIGHT AVE"",""402       "",""0070.00""
""3450"",""031980         "",""SENECA BLVD"",""40205     "",""0097.00""
""3451"",""031982         "",""SENECA BLVD"",""40205     "",""0097.00""
""3452"",""031987         "",""WHIPPOORWILL RD"",""40213     "",""0093.00""
""3453"",""031989         "",""WILLIAM ST"",""40206     "",""0081.00""
""3454"",""031990         "",""WILLIAM ST"",""40206     "",""0081.00""
""3455"",""031997         "",""WILLIAM ST"",""40206     "",""0081.00""
""3456"",""032005         "",""SYCAMORE AVE"",""40206     "",""0076.02""
""3457"",""032008         "",""MCCOY AVE"",""40205     "",""0087.00""
