datetime_UTC,dec_year_UTC,yyyy,mm,dd,HH,ch4_ppb,ch4_SD,ch4_n_minutes,ch4_min,ch4_max,ch4_uncertainty,ch4_flags
2018-01-11 09:00:00,2018.028425,2018,01,11,09,nan,nan,0,nan,nan,nan,P..
2018-01-11 10:00:00,2018.028539,2018,01,11,10,2335.22,55.33,19,2227.60,2473.07,1.466,P..
2018-01-11 11:00:00,2018.028653,2018,01,11,11,2731.65,148.81,19,2444.89,3011.21,2.533,P..
2018-01-11 12:00:00,2018.028767,2018,01,11,12,2246.39,86.05,19,2081.64,2367.49,1.243,P..
2018-01-11 13:00:00,2018.028881,2018,01,11,13,2672.48,49.63,19,2519.84,2744.16,2.369,P..
2018-01-11 14:00:00,2018.028995,2018,01,11,14,2642.72,28.21,19,2578.98,2690.15,2.288,P..
2018-01-11 15:00:00,2018.029110,2018,01,11,15,2574.13,7.12,19,2562.85,2591.03,2.177,P..
2018-01-11 16:00:00,2018.029224,2018,01,11,16,2497.32,41.10,19,2436.40,2579.64,1.960,P..
2018-01-11 17:00:00,2018.029338,2018,01,11,17,2560.76,19.68,19,2513.84,2584.36,2.139,P..
2018-01-11 18:00:00,2018.029452,2018,01,11,18,2200.26,28.53,19,2158.69,2258.95,1.151,P..
2018-01-11 19:00:00,2018.029566,2018,01,11,19,2083.27,3.74,19,2077.21,2089.85,0.869,P..
2018-01-11 20:00:00,2018.029680,2018,01,11,20,2136.16,16.89,19,2112.25,2161.84,0.992,P..
2018-01-11 21:00:00,2018.029795,2018,01,11,21,2108.52,11.20,19,2092.02,2130.92,0.926,P..
2018-01-11 22:00:00,2018.029909,2018,01,11,22,2164.55,24.80,19,2128.47,2210.99,1.061,P..
2018-01-11 23:00:00,2018.030023,2018,01,11,23,2114.23,77.18,19,2013.22,2257.00,0.949,P..
2018-01-12 00:00:00,2018.030137,2018,01,12,00,2177.82,35.72,19,2127.11,2263.79,1.095,P..
2018-01-12 01:00:00,2018.030251,2018,01,12,01,2207.13,29.72,20,2165.96,2265.94,1.170,P..
2018-01-12 02:00:00,2018.030365,2018,01,12,02,2109.07,60.86,19,2009.60,2208.86,0.917,P..
2018-01-12 03:00:00,2018.030479,2018,01,12,03,1987.65,6.73,19,1972.44,2000.10,0.680,P..
2018-01-12 04:00:00,2018.030594,2018,01,12,04,1965.91,3.36,19,1961.39,1975.11,0.649,P..
2018-01-12 05:00:00,2018.030708,2018,01,12,05,2001.05,13.29,19,1982.72,2021.13,0.700,P..
2018-01-12 06:00:00,2018.030822,2018,01,12,06,2021.34,22.34,19,1979.82,2058.15,0.735,P..
2018-01-12 07:00:00,2018.030936,2018,01,12,07,1969.74,4.55,19,1960.55,1979.86,0.654,P..
2018-01-12 08:00:00,2018.031050,2018,01,12,08,nan,nan,0,nan,nan,nan,P..
2018-01-12 09:00:00,2018.031164,2018,01,12,09,2025.35,43.42,19,1964.89,2112.90,0.747,P..
2018-01-12 10:00:00,2018.031279,2018,01,12,10,1955.86,7.48,19,1947.53,1969.68,0.639,P..
2018-01-12 11:00:00,2018.031393,2018,01,12,11,1951.31,2.27,19,1947.51,1955.78,0.633,P..
2018-01-12 12:00:00,2018.031507,2018,01,12,12,1961.99,5.65,19,1952.23,1969.69,0.646,P..
2018-01-12 13:00:00,2018.031621,2018,01,12,13,1969.19,3.09,19,1963.14,1977.05,0.656,P..
2018-01-12 14:00:00,2018.031735,2018,01,12,14,1990.14,14.93,19,1969.43,2012.57,0.688,P..
2018-01-12 15:00:00,2018.031849,2018,01,12,15,1978.13,19.56,19,1951.84,2008.72,0.671,P..
2018-01-12 16:00:00,2018.031963,2018,01,12,16,1980.58,8.33,19,1969.50,1993.26,0.673,P..
2018-01-12 17:00:00,2018.032078,2018,01,12,17,1977.94,7.13,19,1965.61,1991.19,0.669,P..
2018-01-12 18:00:00,2018.032192,2018,01,12,18,1979.76,5.03,19,1971.36,1986.18,0.671,P..
2018-01-12 19:00:00,2018.032306,2018,01,12,19,2002.43,25.92,19,1975.87,2049.27,0.710,P..
2018-01-12 20:00:00,2018.032420,2018,01,12,20,nan,nan,0,nan,nan,nan,P..
2018-01-12 21:00:00,2018.032534,2018,01,12,21,2018.57,49.05,19,1976.95,2137.79,0.735,P..
2018-01-12 22:00:00,2018.032648,2018,01,12,22,1959.31,8.48,19,1949.91,1975.03,0.639,P..
2018-01-12 23:00:00,2018.032763,2018,01,12,23,1940.72,2.52,19,1933.42,1943.86,0.618,P..
2018-01-13 00:00:00,2018.032877,2018,01,13,00,1934.80,2.05,19,1930.94,1939.19,0.611,P..
2018-01-13 01:00:00,2018.032991,2018,01,13,01,1940.46,3.34,19,1932.52,1945.55,0.617,P..
2018-01-13 02:00:00,2018.033105,2018,01,13,02,1951.05,17.23,19,1929.63,1972.94,0.629,P..
2018-01-13 03:00:00,2018.033219,2018,01,13,03,2095.80,23.82,19,2055.67,2143.49,0.879,P..
2018-01-13 04:00:00,2018.033333,2018,01,13,04,2006.48,14.44,19,1987.03,2034.29,0.705,P..
2018-01-13 05:00:00,2018.033447,2018,01,13,05,1957.77,6.96,19,1945.95,1969.82,0.635,P..
2018-01-13 06:00:00,2018.033562,2018,01,13,06,2004.72,44.23,19,1952.93,2084.12,0.709,P..
2018-01-13 07:00:00,2018.033676,2018,01,13,07,2044.07,20.66,19,2018.73,2079.00,0.773,P..
2018-01-13 08:00:00,2018.033790,2018,01,13,08,2029.68,3.15,19,2023.78,2033.22,0.745,P..
2018-01-13 09:00:00,2018.033904,2018,01,13,09,2036.15,3.17,19,2031.09,2040.14,0.758,P..
2018-01-13 10:00:00,2018.034018,2018,01,13,10,2024.47,1.28,19,2021.60,2026.08,0.737,P..
2018-01-13 11:00:00,2018.034132,2018,01,13,11,2015.86,3.68,19,2010.46,2020.83,0.729,P..
2018-01-13 12:00:00,2018.034247,2018,01,13,12,2008.89,7.39,19,2000.87,2021.63,0.717,P..
2018-01-13 13:00:00,2018.034361,2018,01,13,13,1993.38,6.46,19,1984.08,2004.30,0.691,P..
2018-01-13 14:00:00,2018.034475,2018,01,13,14,1986.06,2.93,19,1981.79,1990.59,0.680,P..
2018-01-13 15:00:00,2018.034589,2018,01,13,15,1969.83,2.49,19,1965.67,1974.47,0.656,P..
2018-01-13 16:00:00,2018.034703,2018,01,13,16,1969.74,3.13,19,1963.40,1973.78,0.657,P..
2018-01-13 17:00:00,2018.034817,2018,01,13,17,1963.39,2.91,19,1960.71,1970.23,0.648,P..
2018-01-13 18:00:00,2018.034932,2018,01,13,18,1965.73,3.70,19,1960.30,1972.81,0.652,P..
2018-01-13 19:00:00,2018.035046,2018,01,13,19,nan,nan,0,nan,nan,nan,P..
2018-01-13 20:00:00,2018.035160,2018,01,13,20,1963.34,3.68,20,1958.47,1971.28,0.649,P..
2018-01-13 21:00:00,2018.035274,2018,01,13,21,1967.71,5.87,19,1961.21,1977.43,0.652,P..
2018-01-13 22:00:00,2018.035388,2018,01,13,22,1970.85,6.56,19,1962.48,1980.43,0.657,P..
2018-01-13 23:00:00,2018.035502,2018,01,13,23,1978.67,9.23,19,1961.91,1994.11,0.668,P..
2018-01-14 00:00:00,2018.035616,2018,01,14,00,1994.28,9.05,19,1982.97,2010.47,0.691,P..
2018-01-14 01:00:00,2018.035731,2018,01,14,01,1989.60,10.14,19,1976.03,2003.45,0.684,P..
2018-01-14 02:00:00,2018.035845,2018,01,14,02,1983.40,6.37,19,1975.01,1995.51,0.675,P..
2018-01-14 03:00:00,2018.035959,2018,01,14,03,1987.29,3.38,19,1980.59,1993.91,0.681,P..
2018-01-14 04:00:00,2018.036073,2018,01,14,04,1988.19,4.77,19,1980.02,1995.73,0.683,P..
2018-01-14 05:00:00,2018.036187,2018,01,14,05,1987.51,3.63,11,1981.65,1992.05,0.692,P..
2018-01-14 06:00:00,2018.036301,2018,01,14,06,1994.44,6.99,19,1983.22,2006.73,0.693,P..
2018-01-14 07:00:00,2018.036416,2018,01,14,07,1980.94,6.48,19,1972.00,1995.71,0.672,P..
2018-01-14 08:00:00,2018.036530,2018,01,14,08,1977.94,5.71,19,1970.42,1989.97,0.672,P..
2018-01-14 09:00:00,2018.036644,2018,01,14,09,1968.77,3.07,19,1963.96,1977.41,0.658,P..
2018-01-14 10:00:00,2018.036758,2018,01,14,10,1977.60,3.31,19,1972.13,1983.27,0.670,P..
2018-01-14 11:00:00,2018.036872,2018,01,14,11,1978.98,4.72,19,1971.97,1986.33,0.672,P..
2018-01-14 12:00:00,2018.036986,2018,01,14,12,1980.00,2.02,19,1975.87,1983.74,0.673,P..
2018-01-14 13:00:00,2018.037100,2018,01,14,13,1978.51,3.98,19,1972.21,1984.28,0.671,P..
2018-01-14 14:00:00,2018.037215,2018,01,14,14,1968.02,1.42,19,1965.77,1971.30,0.656,P..
2018-01-14 15:00:00,2018.037329,2018,01,14,15,1973.39,3.17,19,1968.65,1982.91,0.664,P..
2018-01-14 16:00:00,2018.037443,2018,01,14,16,1967.18,1.24,20,1965.14,1969.17,0.655,P..
2018-01-14 17:00:00,2018.037557,2018,01,14,17,1968.18,2.34,20,1963.60,1971.59,0.657,P..
2018-01-14 18:00:00,2018.037671,2018,01,14,18,1964.78,1.27,19,1962.66,1967.31,0.648,P..
2018-01-14 19:00:00,2018.037785,2018,01,14,19,1964.77,4.13,19,1959.39,1978.04,0.648,P..
2018-01-14 20:00:00,2018.037900,2018,01,14,20,1969.98,1.93,19,1966.47,1972.69,0.654,P..
2018-01-14 21:00:00,2018.038014,2018,01,14,21,1987.14,8.33,19,1973.46,2000.74,0.678,P..
2018-01-14 22:00:00,2018.038128,2018,01,14,22,1988.35,7.55,19,1975.55,2008.17,0.679,P..
2018-01-14 23:00:00,2018.038242,2018,01,14,23,2003.53,4.39,19,1996.34,2013.10,0.702,P..
2018-01-15 00:00:00,2018.038356,2018,01,15,00,2023.36,6.95,19,2008.96,2035.79,0.735,P..
2018-01-15 01:00:00,2018.038470,2018,01,15,01,2141.48,28.83,19,2094.39,2197.11,0.982,P..
2018-01-15 02:00:00,2018.038584,2018,01,15,02,2059.33,15.57,19,2036.02,2102.25,0.803,P..
2018-01-15 03:00:00,2018.038699,2018,01,15,03,2084.30,14.77,19,2066.88,2115.99,0.854,P..
2018-01-15 04:00:00,2018.038813,2018,01,15,04,nan,nan,0,nan,nan,nan,P..
2018-01-15 05:00:00,2018.038927,2018,01,15,05,2074.50,11.78,19,2058.23,2097.86,0.846,P..
2018-01-15 06:00:00,2018.039041,2018,01,15,06,2085.01,8.81,19,2067.37,2101.77,0.869,P..
2018-01-15 07:00:00,2018.039155,2018,01,15,07,2089.44,5.79,19,2081.08,2097.56,0.879,P..
2018-01-15 08:00:00,2018.039269,2018,01,15,08,2106.66,9.03,19,2093.83,2122.18,0.919,P..
2018-01-15 09:00:00,2018.039384,2018,01,15,09,2121.91,9.77,19,2104.98,2139.66,0.955,P..
2018-01-15 10:00:00,2018.039498,2018,01,15,10,2116.67,8.25,19,2102.86,2138.50,0.943,P..
2018-01-15 11:00:00,2018.039612,2018,01,15,11,2114.29,12.47,19,2099.81,2142.84,0.938,P..
2018-01-15 12:00:00,2018.039726,2018,01,15,12,2125.28,7.19,19,2103.76,2135.97,0.964,P..
2018-01-15 13:00:00,2018.039840,2018,01,15,13,2142.58,13.30,19,2113.34,2180.23,1.006,P..
2018-01-15 14:00:00,2018.039954,2018,01,15,14,2087.16,44.33,19,2040.69,2165.40,0.881,P..
2018-01-15 15:00:00,2018.040068,2018,01,15,15,2073.27,15.83,19,2048.82,2098.37,0.847,P..
2018-01-15 16:00:00,2018.040183,2018,01,15,16,2058.74,5.49,12,2052.08,2069.33,0.828,P..
2018-01-15 17:00:00,2018.040297,2018,01,15,17,2057.75,10.02,19,2043.41,2079.61,0.802,P..
2018-01-15 18:00:00,2018.040411,2018,01,15,18,2051.28,12.41,19,2036.58,2076.36,0.789,P..
2018-01-15 19:00:00,2018.040525,2018,01,15,19,2059.88,10.50,19,2044.07,2082.23,0.806,P..
2018-01-15 20:00:00,2018.040639,2018,01,15,20,2057.05,5.99,19,2044.12,2067.97,0.800,P..
2018-01-15 21:00:00,2018.040753,2018,01,15,21,2038.20,9.63,19,2023.57,2052.76,0.763,P..
2018-01-15 22:00:00,2018.040868,2018,01,15,22,2052.36,7.68,19,2040.97,2067.38,0.790,P..
2018-01-15 23:00:00,2018.040982,2018,01,15,23,2090.00,5.40,19,2082.45,2100.00,0.867,P..
2018-01-16 00:00:00,2018.041096,2018,01,16,00,2115.87,2.53,19,2108.85,2119.40,0.924,P..
2018-01-16 01:00:00,2018.041210,2018,01,16,01,2250.37,15.42,19,2228.13,2282.55,1.246,P..
2018-01-16 02:00:00,2018.041324,2018,01,16,02,2188.10,3.51,19,2181.37,2194.11,1.092,P..
2018-01-16 03:00:00,2018.041438,2018,01,16,03,2202.03,9.81,19,2179.28,2218.32,1.153,P..
2018-01-16 04:00:00,2018.041553,2018,01,16,04,2136.77,22.46,19,2066.42,2164.86,0.992,P..
2018-01-16 05:00:00,2018.041667,2018,01,16,05,2056.25,9.04,19,2042.55,2073.92,0.809,P..
2018-01-16 06:00:00,2018.041781,2018,01,16,06,2040.32,12.01,19,2024.86,2058.41,0.777,P..
2018-01-16 07:00:00,2018.041895,2018,01,16,07,2079.82,4.80,19,2066.78,2085.05,0.860,P..
2018-01-16 08:00:00,2018.042009,2018,01,16,08,2090.67,17.04,19,2065.46,2118.54,0.885,P..
2018-01-16 09:00:00,2018.042123,2018,01,16,09,2240.11,17.27,19,2192.60,2256.33,1.253,P..
2018-01-16 10:00:00,2018.042237,2018,01,16,10,2376.70,35.24,19,2308.16,2414.96,1.623,P..
2018-01-16 11:00:00,2018.042352,2018,01,16,11,2331.93,86.19,19,2157.84,2410.62,1.503,P..
2018-01-16 12:00:00,2018.042466,2018,01,16,12,2034.73,17.62,19,2009.16,2071.55,0.769,P..
2018-01-16 13:00:00,2018.042580,2018,01,16,13,2015.28,11.43,19,1998.17,2035.34,0.732,P..
2018-01-16 14:00:00,2018.042694,2018,01,16,14,2009.80,9.01,19,1998.14,2031.56,0.723,P..
2018-01-16 15:00:00,2018.042808,2018,01,16,15,nan,nan,0,nan,nan,nan,P..
2018-01-16 16:00:00,2018.042922,2018,01,16,16,2010.20,3.39,19,2006.52,2017.25,0.724,P..
2018-01-16 17:00:00,2018.043037,2018,01,16,17,2019.76,5.48,19,2012.78,2028.41,0.741,P..
2018-01-16 18:00:00,2018.043151,2018,01,16,18,2047.01,26.21,19,2029.34,2098.96,0.795,P..
2018-01-16 19:00:00,2018.043265,2018,01,16,19,2095.31,6.16,19,2085.51,2108.47,0.882,P..
2018-01-16 20:00:00,2018.043379,2018,01,16,20,2082.73,4.60,19,2072.68,2090.22,0.855,P..
2018-01-16 21:00:00,2018.043493,2018,01,16,21,2086.24,13.12,19,2068.61,2119.54,0.863,P..
2018-01-16 22:00:00,2018.043607,2018,01,16,22,2117.37,16.52,19,2102.97,2157.19,0.931,P..
2018-01-16 23:00:00,2018.043721,2018,01,16,23,2188.63,48.39,19,2146.05,2294.18,1.098,P..
2018-01-17 00:00:00,2018.043836,2018,01,17,00,2330.89,62.34,19,2218.24,2443.81,1.456,P..
2018-01-17 01:00:00,2018.043950,2018,01,17,01,2263.57,108.17,15,2158.36,2449.49,1.362,P..
2018-01-17 02:00:00,2018.044064,2018,01,17,02,2484.40,41.75,19,2419.74,2570.58,1.860,P..
2018-01-17 03:00:00,2018.044178,2018,01,17,03,2955.20,88.79,19,2713.34,3076.27,3.147,P..
2018-01-17 04:00:00,2018.044292,2018,01,17,04,2756.55,94.90,19,2628.40,2953.59,2.600,P..
2018-01-17 05:00:00,2018.044406,2018,01,17,05,2159.33,34.90,19,2110.66,2216.35,1.050,P..
2018-01-17 06:00:00,2018.044521,2018,01,17,06,2111.85,13.56,19,2089.91,2132.69,0.936,P..
2018-01-17 07:00:00,2018.044635,2018,01,17,07,2100.78,4.21,19,2091.30,2109.71,0.910,P..
2018-01-17 08:00:00,2018.044749,2018,01,17,08,2118.95,8.45,19,2103.07,2135.69,0.952,P..
2018-01-17 09:00:00,2018.044863,2018,01,17,09,2133.67,4.80,19,2126.13,2145.71,0.988,P..
2018-01-17 10:00:00,2018.044977,2018,01,17,10,2106.05,8.29,19,2093.44,2126.98,0.923,P..
2018-01-17 11:00:00,2018.045091,2018,01,17,11,2104.26,9.01,19,2088.97,2120.06,0.920,P..
2018-01-17 12:00:00,2018.045205,2018,01,17,12,2081.11,3.07,19,2074.48,2086.02,0.868,P..
2018-01-17 13:00:00,2018.045320,2018,01,17,13,2061.14,6.26,19,2049.51,2072.54,0.825,P..
2018-01-17 14:00:00,2018.045434,2018,01,17,14,2046.65,2.01,19,2044.19,2051.51,0.794,P..
2018-01-17 15:00:00,2018.045548,2018,01,17,15,2049.41,4.47,19,2041.94,2059.65,0.799,P..
2018-01-17 16:00:00,2018.045662,2018,01,17,16,2048.09,3.83,20,2041.34,2055.08,0.797,P..
2018-01-17 17:00:00,2018.045776,2018,01,17,17,2043.14,2.33,19,2038.34,2046.51,0.776,P..
2018-01-17 18:00:00,2018.045890,2018,01,17,18,2047.48,2.14,19,2042.32,2050.87,0.784,P..
2018-01-17 19:00:00,2018.046005,2018,01,17,19,2045.68,2.82,19,2041.48,2051.12,0.780,P..
2018-01-17 20:00:00,2018.046119,2018,01,17,20,2034.39,1.70,19,2031.91,2038.49,0.759,P..
2018-01-17 21:00:00,2018.046233,2018,01,17,21,2022.75,1.36,19,2020.49,2025.91,0.737,P..
2018-01-17 22:00:00,2018.046347,2018,01,17,22,2035.96,7.23,19,2028.25,2052.81,0.761,P..
2018-01-17 23:00:00,2018.046461,2018,01,17,23,2069.41,3.89,19,2063.13,2075.30,0.826,P..
2018-01-18 00:00:00,2018.046575,2018,01,18,00,nan,nan,0,nan,nan,nan,P..
2018-01-18 01:00:00,2018.046689,2018,01,18,01,2094.75,5.14,19,2083.50,2102.28,0.894,P..
2018-01-18 02:00:00,2018.046804,2018,01,18,02,2082.93,3.58,19,2076.61,2089.41,0.867,P..
2018-01-18 03:00:00,2018.046918,2018,01,18,03,2089.45,2.07,19,2084.36,2092.70,0.882,P..
2018-01-18 04:00:00,2018.047032,2018,01,18,04,2090.90,4.56,19,2080.95,2100.49,0.885,P..
2018-01-18 05:00:00,2018.047146,2018,01,18,05,2107.04,5.51,19,2101.13,2120.30,0.922,P..
2018-01-18 06:00:00,2018.047260,2018,01,18,06,2113.76,4.50,19,2101.22,2119.97,0.937,P..
2018-01-18 07:00:00,2018.047374,2018,01,18,07,2126.52,9.04,19,2107.58,2137.89,0.968,P..
2018-01-18 08:00:00,2018.047489,2018,01,18,08,2109.56,6.68,19,2104.74,2125.86,0.928,P..
2018-01-18 09:00:00,2018.047603,2018,01,18,09,2126.78,5.43,19,2114.75,2136.41,0.968,P..
2018-01-18 10:00:00,2018.047717,2018,01,18,10,2113.23,5.81,19,2103.21,2124.40,0.937,P..
2018-01-18 11:00:00,2018.047831,2018,01,18,11,2103.10,5.27,19,2091.21,2113.88,0.898,P..
2018-01-18 12:00:00,2018.047945,2018,01,18,12,2080.72,3.85,17,2075.51,2090.44,0.878,P..
2018-01-18 13:00:00,2018.048059,2018,01,18,13,2061.05,5.66,19,2052.74,2072.55,0.809,P..
2018-01-18 14:00:00,2018.048174,2018,01,18,14,2042.48,3.39,19,2036.19,2048.85,0.772,P..
2018-01-18 15:00:00,2018.048288,2018,01,18,15,2010.10,2.85,19,2005.77,2016.54,0.713,P..
2018-01-18 16:00:00,2018.048402,2018,01,18,16,2001.29,1.79,19,1998.30,2004.59,0.698,P..
2018-01-18 17:00:00,2018.048516,2018,01,18,17,1994.79,3.88,19,1987.71,2001.01,0.687,P..
2018-01-18 18:00:00,2018.048630,2018,01,18,18,1984.38,4.14,19,1977.39,1991.08,0.671,P..
2018-01-18 19:00:00,2018.048744,2018,01,18,19,1979.10,3.42,19,1972.14,1983.84,0.663,P..
2018-01-18 20:00:00,2018.048858,2018,01,18,20,1973.49,3.26,19,1970.07,1981.53,0.654,P..
2018-01-18 21:00:00,2018.048973,2018,01,18,21,1978.67,2.16,19,1974.83,1983.19,0.661,P..
2018-01-18 22:00:00,2018.049087,2018,01,18,22,1993.29,2.38,19,1987.99,1997.79,0.683,P..
2018-01-18 23:00:00,2018.049201,2018,01,18,23,1991.43,1.77,19,1988.58,1995.44,0.680,P..
2018-01-19 00:00:00,2018.049315,2018,01,19,00,1998.94,2.26,19,1995.14,2003.37,0.698,P..
2018-01-19 01:00:00,2018.049429,2018,01,19,01,2008.56,3.14,19,2002.58,2014.90,0.714,P..
2018-01-19 02:00:00,2018.049543,2018,01,19,02,2016.48,4.91,19,2011.35,2027.55,0.729,P..
2018-01-19 03:00:00,2018.049658,2018,01,19,03,2009.38,2.07,19,2005.41,2014.41,0.717,P..
2018-01-19 04:00:00,2018.049772,2018,01,19,04,2009.86,1.97,19,2006.66,2012.87,0.718,P..
2018-01-19 05:00:00,2018.049886,2018,01,19,05,2015.53,2.33,19,2010.16,2018.92,0.729,P..
2018-01-19 06:00:00,2018.050000,2018,01,19,06,2007.70,2.03,19,2004.04,2010.55,0.715,P..
2018-01-19 07:00:00,2018.050114,2018,01,19,07,2036.41,9.53,19,2021.26,2052.01,0.769,P..
2018-01-19 08:00:00,2018.050228,2018,01,19,08,2153.38,9.26,19,2135.47,2167.65,1.032,P..
2018-01-19 09:00:00,2018.050342,2018,01,19,09,2056.30,4.35,20,2049.88,2064.73,0.811,P..
2018-01-19 10:00:00,2018.050457,2018,01,19,10,2131.63,21.70,19,2086.82,2162.55,0.961,P..
2018-01-19 11:00:00,2018.050571,2018,01,19,11,nan,nan,0,nan,nan,nan,P..
2018-01-19 12:00:00,2018.050685,2018,01,19,12,2042.17,33.46,19,2026.71,2181.33,0.774,P..
2018-01-19 13:00:00,2018.050799,2018,01,19,13,2144.75,37.10,19,2077.32,2211.47,0.992,P..
2018-01-19 14:00:00,2018.050913,2018,01,19,14,2096.32,20.19,19,2049.10,2154.37,0.882,P..
2018-01-19 15:00:00,2018.051027,2018,01,19,15,2041.48,5.35,19,2032.08,2050.74,0.770,P..
2018-01-19 16:00:00,2018.051142,2018,01,19,16,2034.40,3.56,19,2029.31,2044.41,0.757,P..
2018-01-19 17:00:00,2018.051256,2018,01,19,17,2041.33,1.79,19,2037.53,2044.47,0.770,P..
2018-01-19 18:00:00,2018.051370,2018,01,19,18,2036.65,1.82,19,2031.86,2039.36,0.761,P..
2018-01-19 19:00:00,2018.051484,2018,01,19,19,2031.91,1.01,19,2029.01,2033.63,0.752,P..
2018-01-19 20:00:00,2018.051598,2018,01,19,20,2026.93,1.86,19,2020.48,2028.97,0.751,P..
2018-01-19 21:00:00,2018.051712,2018,01,19,21,2028.12,9.08,18,2018.56,2044.35,0.763,P..
2018-01-19 22:00:00,2018.051826,2018,01,19,22,2087.94,50.62,19,2045.51,2204.44,0.883,P..
2018-01-19 23:00:00,2018.051941,2018,01,19,23,2079.56,4.13,19,2072.65,2087.83,0.859,P..
2018-01-20 00:00:00,2018.052055,2018,01,20,00,2121.37,12.58,19,2102.61,2144.85,0.955,P..
2018-01-20 01:00:00,2018.052169,2018,01,20,01,2098.23,23.62,19,2063.78,2142.80,0.902,P..
2018-01-20 02:00:00,2018.052283,2018,01,20,02,2086.75,19.59,19,2060.98,2123.05,0.876,P..
2018-01-20 03:00:00,2018.052397,2018,01,20,03,2116.16,4.07,19,2106.53,2126.84,0.942,P..
2018-01-20 04:00:00,2018.052511,2018,01,20,04,2104.00,4.37,19,2095.47,2110.91,0.914,P..
2018-01-20 05:00:00,2018.052626,2018,01,20,05,2112.60,4.59,19,2103.24,2120.17,0.934,P..
2018-01-20 06:00:00,2018.052740,2018,01,20,06,2148.71,69.26,19,2070.46,2263.45,1.027,P..
2018-01-20 07:00:00,2018.052854,2018,01,20,07,2053.97,6.18,19,2042.63,2067.89,0.805,P..
2018-01-20 08:00:00,2018.052968,2018,01,20,08,2052.20,2.53,19,2048.79,2057.19,0.801,P..
2018-01-20 09:00:00,2018.053082,2018,01,20,09,2155.85,67.70,19,2045.52,2251.00,1.044,P..
2018-01-20 10:00:00,2018.053196,2018,01,20,10,2082.07,5.39,19,2070.94,2090.58,0.864,P..
2018-01-20 11:00:00,2018.053311,2018,01,20,11,2063.55,11.19,19,2043.30,2086.69,0.824,P..
2018-01-20 12:00:00,2018.053425,2018,01,20,12,2065.47,8.03,19,2049.00,2077.08,0.816,P..
2018-01-20 13:00:00,2018.053539,2018,01,20,13,2066.32,21.51,19,2045.16,2122.44,0.819,P..
2018-01-20 14:00:00,2018.053653,2018,01,20,14,2222.79,23.82,19,2151.99,2256.81,1.177,P..
2018-01-20 15:00:00,2018.053767,2018,01,20,15,2033.23,41.34,19,1990.11,2115.76,0.758,P..
2018-01-20 16:00:00,2018.053881,2018,01,20,16,1985.33,4.21,19,1980.24,1993.72,0.673,P..
2018-01-20 17:00:00,2018.053995,2018,01,20,17,1980.68,0.71,19,1979.76,1982.30,0.666,P..
2018-01-20 18:00:00,2018.054110,2018,01,20,18,1990.09,0.94,19,1988.27,1991.31,0.680,P..
2018-01-20 19:00:00,2018.054224,2018,01,20,19,1980.57,1.09,19,1978.90,1982.35,0.666,P..
2018-01-20 20:00:00,2018.054338,2018,01,20,20,nan,nan,0,nan,nan,nan,P..
2018-01-20 21:00:00,2018.054452,2018,01,20,21,1975.85,0.50,19,1975.10,1976.89,0.660,P..
2018-01-20 22:00:00,2018.054566,2018,01,20,22,1983.57,2.82,19,1979.49,1988.67,0.671,P..
2018-01-20 23:00:00,2018.054680,2018,01,20,23,1978.81,0.99,19,1977.54,1980.47,0.668,P..
2018-01-21 00:00:00,2018.054795,2018,01,21,00,2000.69,7.21,19,1986.97,2016.40,0.704,P..
2018-01-21 01:00:00,2018.054909,2018,01,21,01,1988.27,0.68,19,1987.16,1990.34,0.684,P..
2018-01-21 02:00:00,2018.055023,2018,01,21,02,1993.80,1.00,19,1991.48,1995.07,0.693,P..
2018-01-21 03:00:00,2018.055137,2018,01,21,03,2007.99,2.05,19,2004.25,2010.13,0.717,P..
2018-01-21 04:00:00,2018.055251,2018,01,21,04,2026.28,4.05,19,2020.68,2032.22,0.751,P..
2018-01-21 05:00:00,2018.055365,2018,01,21,05,2053.14,3.27,19,2048.54,2059.41,0.804,P..
2018-01-21 06:00:00,2018.055479,2018,01,21,06,2037.08,3.22,19,2032.18,2043.27,0.772,P..
2018-01-21 07:00:00,2018.055594,2018,01,21,07,2051.27,3.19,19,2045.86,2058.01,0.801,P..
2018-01-21 08:00:00,2018.055708,2018,01,21,08,2055.59,9.07,19,2045.33,2073.24,0.811,P..
2018-01-21 09:00:00,2018.055822,2018,01,21,09,2068.32,4.42,19,2062.05,2076.15,0.838,P..
2018-01-21 10:00:00,2018.055936,2018,01,21,10,2169.65,24.73,20,2112.73,2202.76,1.076,P..
2018-01-21 11:00:00,2018.056050,2018,01,21,11,2150.46,6.76,19,2139.82,2162.65,1.006,P..
2018-01-21 12:00:00,2018.056164,2018,01,21,12,2099.80,18.59,19,2074.48,2132.34,0.893,P..
2018-01-21 13:00:00,2018.056279,2018,01,21,13,2082.45,2.72,19,2075.16,2086.32,0.856,P..
2018-01-21 14:00:00,2018.056393,2018,01,21,14,2122.53,40.02,19,2084.34,2181.28,0.945,P..
2018-01-21 15:00:00,2018.056507,2018,01,21,15,2230.43,63.95,19,2138.63,2394.22,1.202,P..
2018-01-21 16:00:00,2018.056621,2018,01,21,16,2259.08,52.18,19,2174.61,2330.71,1.273,P..
2018-01-21 17:00:00,2018.056735,2018,01,21,17,2175.36,9.61,19,2157.33,2204.69,1.066,P..
