OBJECTID,FEATURE1,FEATURE2,FEATURE3,SHAPE.LEN
3526,Ridge,Transverse, ,0.00787740582116943
3539,Ridge,Transverse, ,0.0179466541276158
3540,Ridge,Transverse, ,0.0106837258854073
3544,Ridge,Transverse, ,0.0176202929313158
3547,Ridge,Transverse, ,0.0177238948875047
3585,Ridge,Transverse, ,0.0117219517174635
3591,Ridge,Transverse, ,0.00773147115894504
3606,Ridge,Transverse, ,0.014214941098827
3617,Ridge,Transverse, ,0.0149852438244641
3633,Ridge,Transverse, ,0.00660059707267448
3650,Ridge,Transverse, ,0.0126674428791279
3653,Ridge,Transverse, ,0.0145508027946408
3662,Ridge,Transverse, ,0.0118088647456329
3664,Ridge,Transverse, ,0.01518870135756
3675,Ridge,Transverse, ,0.0116877423470634
3702,Ridge,Transverse, ,0.00998024947219912
3704,Ridge,Transverse, ,0.0129374129083697
3714,Ridge,Transverse, ,0.0126822917893766
3719,Ridge,Transverse, ,0.0183780832821368
3728,Ridge,Transverse, ,0.0353787932017601
3748,Ridge,Transverse, ,0.0121750662249443
3759,Ridge,Transverse, ,0.0161653327050122
3764,Ridge,Transverse, ,0.0135653139012644
3766,Ridge,Transverse, ,0.0159504632853699
7071,Ridge,Iceberg Marks, ,0.0128460521080422
7078,Ridge,Iceberg Marks, ,0.00911514442753022
7087,Ridge,Iceberg Marks, ,0.0158921770542116
7094,Ridge,Iceberg Marks, ,0.0124635786195928
7095,Ridge,Iceberg Marks, ,0.0165729141267028
7099,Ridge,Iceberg Marks, ,0.0488170458395986
7102,Ridge,Iceberg Marks, ,0.0134063585803065
7122,Ridge,Iceberg Marks, ,0.0127520404728304
7128,Ridge,Iceberg Marks, ,0.011298699860782
7131,Ridge,Iceberg Marks, ,0.00653632567329084
7139,Ridge,Iceberg Marks, ,0.0119566702108815
7146,Ridge,Iceberg Marks, ,0.0136666243858909
7170,Ridge,Iceberg Marks, ,0.0103384954047999
7180,Ridge,Transverse, ,0.0126245073491051
7199,Ridge,Transverse, ,0.0162886198944088
7205,Ridge,Transverse, ,0.00820095398757353
7207,Ridge,Transverse, ,0.00824768021949796
7212,Ridge,Transverse, ,0.0163129510274637
7214,Ridge,Transverse, ,0.0058766648309219
7230,Ridge,Transverse, ,0.0145888456169322
7231,Ridge,Transverse, ,0.0173592545852607
7245,Ridge,Transverse, ,0.0293917272934674
7253,Ridge,Transverse, ,0.0166611680361159
7261,Ridge,Transverse, ,0.00885455591201244
7262,Ridge,Transverse, ,0.0120986660626614
7269,Ridge,Transverse, ,0.0115273758268107
7279,Ridge,Transverse, ,0.0141111683838952
7281,Ridge,Transverse, ,0.0138079527305374
7288,Ridge,Transverse, ,0.0155911737635117
7291,Ridge,Transverse, ,0.026936709633708
7293,Ridge,Transverse, ,0.00719110213624092
7332,Ridge,Transverse, ,0.00929316303558162
7382,Esker, , ,0.021063127151657
7386,Ice Margin,Uncertain, ,0.0122486767105374
6718,Esker, , ,0.0401300359871461
6733,Esker, , ,0.0633668570997166
3799,Ridge,Transverse, ,0.0157442147588772
3803,Ridge,Transverse, ,0.0123417561065571
3806,Ridge,Transverse, ,0.00997548908790609
3832,Ridge,Transverse, ,0.0142538128912184
3837,Ridge,Transverse, ,0.0127146829996207
3838,Ridge,Transverse, ,0.0133183484504878
3846,Ridge,Transverse, ,0.0262466805058847
3855,Ridge,Transverse, ,0.0145980761601259
3864,Ridge,Transverse, ,0.0100306129281798
3873,Ridge,Transverse, ,0.0136642331722838
3875,Ridge,Transverse, ,0.0133063114199952
3884,Ridge,Transverse, ,0.016329323043396
3900,Ridge,Transverse, ,0.00964399062584001
3907,Ridge,Transverse, ,0.015278890346919
3929,Ridge,Transverse, ,0.0307278878456101
3931,Ridge,Transverse, ,0.00832599636479216
3968,Ridge,Transverse, ,0.0143866647378689
3969,Ridge,Transverse, ,0.00946351854010829
3977,Ridge,Transverse, ,0.0188855705783323
3979,Ridge,Transverse, ,0.0215388121272985
3982,Ridge,Transverse, ,0.0178804411056053
3987,Ridge,Transverse, ,0.010887637392886
3994,Ridge,Transverse, ,0.0130642297932297
4057,Ridge,Transverse, ,0.0185940396036468
4064,Ridge,Transverse, ,0.0120835993028453
4085,Ridge,Transverse, ,0.0141973550398006
4094,Ridge,Transverse, ,0.0115592909635199
4111,Ridge,Transverse, ,0.0279398715754152
4113,Ridge,Transverse, ,0.067132709727934
4117,Ridge,Transverse, ,0.0323384786436185
4139,Ridge,Transverse, ,0.0413105770212847
4143,Ridge,Transverse, ,0.0219853019866248
4200,River Channel,Small,Not Buried,0.00496789272438613
4203,River Channel,Small,Not Buried,0.0143190545629193
4208,River Channel,Small,Not Buried,0.048826415766353
4231,Esker, , ,0.027279290787667
6739,Esker, , ,0.0616773066706061
6747,Esker, , ,0.0641295392861647
6772,Ridge,Longitudinal, ,0.0135948652424398
6797,Beach Ridge, , ,0.156584373915982
6825,Ridge,Transverse, ,0.0251532954463538
6840,Ridge,Transverse, ,0.0248848557032498
6885,Ridge,Transverse, ,0.0149475170157539
6933,Ridge,Transverse, ,0.0167807175425808
6957,Ridge,Transverse, ,0.00783573420464611
7036,Ridge,Transverse, ,0.0128962952629829
7065,Ridge,Iceberg Marks, ,0.00995943648673814
7162,Ridge,Iceberg Marks, ,0.0160450687581644
7186,Ridge,Transverse, ,0.0122340583184222
7210,Ridge,Transverse, ,0.0190797222729384
7224,Ridge,Transverse, ,0.00754160180290381
7235,Ridge,Transverse, ,0.0244037982032634
7251,Ridge,Transverse, ,0.0370444977344912
7264,Ridge,Transverse, ,0.0163635273568574
7280,Ridge,Transverse, ,0.0137617978332573
7290,Ridge,Transverse, ,0.0200123814419446
7358,River Channel,Large,Not Buried,0.223425087450516
7364,River Channel,Small,Not Buried,0.0518295451605129
7390,Ridge,Longitudinal, ,0.0185867611242632
7401,River Channel,Large,Partly Buried,0.116053226281622
7403,River Channel,Small,Not Buried,0.074234969815934
7408,River Channel,Small,Not Buried,0.0155797865139183
7416,River Channel,Small,Not Buried,0.0165269915437207
4237,Esker, , ,0.0151050249590273
4239,Esker, , ,0.0179860067115319
4246,Esker, , ,0.0420032084528128
3534,Ridge,Transverse, ,0.0105471495009422
3542,Ridge,Transverse, ,0.00947408720005418
3563,Ridge,Transverse, ,0.0131969445437221
3600,Ridge,Transverse, ,0.0118699131736407
3646,Ridge,Transverse, ,0.0122719132591394
3654,Ridge,Transverse, ,0.0328508338035807
3689,Ridge,Transverse, ,0.0149323981079634
3707,Ridge,Transverse, ,0.0144991421597514
3720,Ridge,Transverse, ,0.0105200660037175
3729,Ridge,Transverse, ,0.0166057589281687
3762,Ridge,Transverse, ,0.0132574522476829
3789,Ridge,Transverse, ,0.0161245003548672
3925,Ridge,Transverse, ,0.0192995066738594
3942,Ridge,Transverse, ,0.0188871301948647
3971,Ridge,Transverse, ,0.00943181812334953
3981,Ridge,Transverse, ,0.0149883509675635
4008,Ridge,Transverse, ,0.016265100542581
4066,Ridge,Transverse, ,0.00901933966959414
4102,Ridge,Transverse, ,0.0265186319916561
4114,Ridge,Transverse, ,0.0218597460368479
4131,Ridge,Transverse, ,0.0421459783239267
4185,River Channel,Small,Not Buried,0.0250526886037898
4192,River Channel,Small,Not Buried,0.125266479198039
4218,River Channel,Small,Not Buried,0.0396562977122785
4224,River Channel,Small,Not Buried,0.098993375796365
7432,Esker, , ,0.0191024595708216
7440,River Channel,Small,Not Buried,0.0477263304451096
7470,Beach Ridge, , ,0.0394887998219774
7487,Beach Ridge, , ,0.0501764124287278
7500,Esker, , ,0.011414085392892
7519,Ridge,Longitudinal, ,0.0146472108492115
7526,Ridge,Longitudinal, ,0.0119090215820544
7540,Ridge,Transverse, ,0.0227339963119726
7543,Ridge,Transverse, ,0.00934795903381159
7553,Ridge,Transverse, ,0.0211214835951188
7558,Ridge,Transverse, ,0.00739452150360955
7570,Ridge,Transverse, ,0.0097441936766958
7571,Ridge,Transverse, ,0.0063972655077064
7575,River Channel,Large,Not Buried,0.0233074946473345
7580,River Channel,Large,Not Buried,0.0719137645316516
7581,River Channel,Large,Not Buried,0.045283622020003
7600,River Channel,Small,Not Buried,0.0130142833747182
7606,Ridge,Compaction, ,0.0129231533166036
7610,Ridge,Compaction, ,0.0159622155224544
7627,River Channel,Small,Not Buried,0.00031122826571666
7649,Ridge,Iceberg Marks, ,0.0132903285087107
7664,Ridge,Transverse, ,0.0107180469453747
7669,Ridge,Transverse, ,0.0258471896074482
7673,Ridge,Transverse, ,0.0153704255062366
7675,Ridge,Transverse, ,0.0104507841492884
7681,Ridge,Transverse, ,0.0152732752885423
7691,Ridge,Transverse, ,0.0137214794704949
7700,Ridge,Transverse, ,0.0070958008777384
7710,Ridge,Transverse, ,0.0201790127392647
7724,Ridge,Transverse, ,0.00725834435277318
7732,Ridge,Transverse, ,0.01210285048824
7737,Ridge,Transverse, ,0.00326180646857688
7756,Ridge,Transverse, ,0.0112429880435086
7757,Ridge,Transverse, ,0.0132351162823622
7788,Ridge,Transverse, ,0.0188962256662487
4186,River Channel,Small,Not Buried,0.00325153488172217
4194,River Channel,Small,Not Buried,0.181739178544871
4198,River Channel,Small,Not Buried,0.0492015054945513
4216,River Channel,Small,Not Buried,0.000734867796252496
4221,River Channel,Small,Not Buried,0.00167152911556604
4223,River Channel,Small,Not Buried,0.00653095946900652
4228,River Channel,Small,Not Buried,0.0198685766826497
4235,Esker, , ,0.0283448732897292
4238,Esker, , ,0.026756901267759
4249,Esker, , ,0.0544642994188276
4274,Ridge,Longitudinal, ,0.0246999052640306
4287,Ridge,Longitudinal, ,0.0212823891488186
4297,Beach Ridge, , ,0.0412240416377098
4328,River Channel,Small,Not Buried,0.0237548400210346
4333,River Channel,Small,Not Buried,0.0211924133094393
4347,River Channel,Small,Not Buried,0.0752257425654231
4351,River Channel,Small,Not Buried,0.00633037516646486
4352,River Channel,Small,Not Buried,0.00308730243086016
4353,River Channel,Small,Not Buried,0.0392122923696512
4371,River Channel,Small,Not Buried,0.0311288757306233
4384,River Channel,Small,Partly Buried,0.00872677890194825
4388,Ridge,Longitudinal, ,0.0223795855197015
4398,Ridge,Longitudinal, ,0.0185011507346857
4403,Ridge,Longitudinal, ,0.0176265094467048
4404,Ridge,Longitudinal, ,0.0178892475165464
4408,Ridge,Longitudinal, ,0.0205098952609591
4415,Ridge,Longitudinal, ,0.0161348788275738
4425,Ridge,Longitudinal, ,0.0243262448246208
4426,Ridge,Longitudinal, ,0.0252334956849554
4443,Ridge,Longitudinal, ,0.0177086531165692
4450,Ridge,Longitudinal, ,0.0322222561174441
4455,Ridge,Longitudinal, ,0.0306530833263559
4462,Ridge,Longitudinal, ,0.0723516804064299
7372,River Channel,Small,Not Buried,0.0800189948456233
7393,Ridge,Longitudinal, ,0.017101984054923
7406,River Channel,Small,Not Buried,0.0513564426401266
7433,River Channel,Small,Not Buried,0.209997021698202
7457,River Channel,Small,Partly Buried,0.0125356679471014
7462,River Channel,Small,Not Buried,0.136131550679156
7471,Beach Ridge, , ,0.0979431444393733
7530,Ridge,Transverse, ,0.0119861564888059
7559,Ridge,Transverse, ,0.0189900135407084
7579,River Channel,Large,Not Buried,0.135329881179908
7636,Beach Ridge, , ,0.0144660589714564
7690,Ridge,Transverse, ,0.007812347165636
7867,Ice Margin,Uncertain, ,0.527564829456439
7899,Ridge,Transverse, ,0.0179831114464908
7921,Ridge,Transverse, ,0.0146457966586795
7938,River Channel,Small,Partly Buried,0.0121745633697273
1018,Ridge,Longitudinal, ,0.0192970740461885
1030,Ridge,Longitudinal, ,0.0280232494769328
1037,Ridge,Longitudinal, ,0.0207936366334062
1042,Ridge,Longitudinal, ,0.0257831964724365
1065,River Channel,Small,Not Buried,0.0149124714337067
1071,River Channel,Small,Not Buried,0.0205197980410216
1077,River Channel,Small,Not Buried,0.0236481660994298
1079,River Channel,Small,Not Buried,0.000994525683692985
1090,Esker, , ,0.000787726618856229
1092,Esker, , ,0.0161855961063845
430,River Channel,Small,Partly Buried,0.20585194991387
432,River Channel,Large,Not Buried,0.426393368159137
435,River Channel,Small,Not Buried,0.582160948543931
482,River Channel,Small,Not Buried,0.000292433123325659
503,River Channel,Small,Not Buried,0.00639463892275727
533,River Channel,Small,Not Buried,0.0157385775670247
10363,Ice Margin,Uncertain, ,0.153130830963713
10396,Ridge,Compaction, ,0.0849037752453215
10398,Ridge,Compaction, ,0.166922950253199
10456,Ridge,Transverse, ,0.0145645777771175
10516,Ridge,Transverse, ,0.0158300175958592
10554,Ridge,Transverse, ,0.0146930217822982
10585,Ridge,Transverse, ,0.0149068094525837
10609,Ridge,Transverse, ,0.0197858977284203
35,River Channel,Small,Not Buried,0.027933633757126
36,River Channel,Small,Not Buried,0.126078606913537
59,River Channel,Small,Not Buried,0.0891737418834332
146,Ridge,Transverse, ,0.0100048091253562
189,Ridge,Transverse, ,0.0160008616582673
214,Ridge,Transverse, ,0.0231326588520848
221,Ridge,Transverse, ,0.0193818917920404
294,Ridge,Transverse, ,0.0236774259409132
312,Ridge,Transverse, ,0.0164546021257412
324,Ridge,Transverse, ,0.00192512362603678
325,Ridge,Transverse, ,0.00313803335515048
327,Ridge,Transverse, ,0.00270287244838542
352,Ridge,Transverse, ,0.0290938745642189
359,River Channel,Small,Partly Buried,0.012193903419154
361,River Channel,Small,Partly Buried,0.0261002284985904
373,River Channel,Small,Partly Buried,2.75073053932951e-005
384,River Channel,Small,Not Buried,0.128200474800968
403,Esker, , ,0.0125727099567443
4465,Ridge,Longitudinal, ,0.0244043248447831
4474,River Channel,Small,Not Buried,0.105792714274518
4476,River Channel,Small,Not Buried,0.0151680896102752
4483,River Channel,Small,Not Buried,0.0607160597884533
4484,River Channel,Small,Not Buried,0.00898564677304259
4487,River Channel,Small,Not Buried,0.0427076699338483
4501,Esker, , ,0.0175811409106932
4530,Esker, , ,0.0148384820690143
4556,River Channel,Small,Not Buried,0.00112363668161555
4594,River Channel,Small,Not Buried,0.00166011283107294
4607,Esker, , ,0.0326901742638888
4613,Esker, , ,0.0280786723925413
4621,Ridge,Compaction, ,0.0162049647878955
4630,Beach Ridge, , ,0.0489797575518543
4640,Beach Ridge, , ,0.014842971076028
4647,Beach Ridge, , ,0.0134696005351409
4669,Beach Ridge, , ,0.00937615721116874
4670,Beach Ridge, , ,0.0181737946591657
4680,Beach Ridge, , ,0.0188906491657689
4687,Ridge,Compaction, ,0.0504986070921194
4692,Ridge,Compaction, ,0.109578460729602
4725,River Channel,Small,Not Buried,0.00399312130891871
4728,River Channel,Small,Not Buried,0.00114368268543656
4733,River Channel,Small,Not Buried,0.0139731877257416
4757,Esker, , ,0.0169322732827328
4768,Ridge,Compaction, ,0.00951345300015744
4771,River Channel,Small,Not Buried,0.0005124450723863
4783,River Channel,Small,Not Buried,0.030128038174909
4798,River Channel,Small,Not Buried,0.0764976204507856
7948,River Channel,Small,Partly Buried,0.062314766883626
7951,River Channel,Small,Partly Buried,0.0771610534342925
7985,River Channel,Small,Not Buried,0.0955560630681393
7994,River Channel,Small,Not Buried,0.0973629483677723
7995,River Channel,Small,Not Buried,0.0114616226366621
8010,River Channel,Small,Not Buried,0.0166404806308989
8018,River Channel,Small,Not Buried,0.0124408103031736
8036,Esker, , ,0.0287656216656299
8071,Esker, , ,0.00270185609792726
8078,Ridge,Longitudinal, ,0.0249933030450204
8079,Ridge,Longitudinal, ,0.0318950677129166
8082,Esker, , ,0.00379917371904692
8090,River Channel,Small,Not Buried,0.0210483308031948
8103,Ridge,Longitudinal, ,0.0183768377716424
8120,Beach Ridge, , ,0.0334982728531584
8132,Ridge,Compaction, ,0.012535954599405
8134,Ridge,Compaction, ,0.0472071245858314
8135,Ridge,Compaction, ,0.000633303880065542
8137,Ridge,Transverse, ,0.0208147977753766
8162,Ridge,Transverse, ,0.0205378917382126
8165,Ridge,Transverse, ,0.0198723471631677
8177,Ridge,Transverse, ,0.0135548697442801
8179,Ridge,Transverse, ,0.0154095503029804
8184,Ridge,Transverse, ,0.0227987752789195
8191,Ridge,Transverse, ,0.0133228605727861
8201,Ridge,Transverse, ,0.0159795516103573
8202,Ridge,Transverse, ,0.0120289763325978
8216,Ridge,Transverse, ,0.013231453238831
8227,Ridge,Transverse, ,0.0158171115864938
8238,Ridge,Transverse, ,0.00654396357643783
8249,Ridge,Transverse, ,0.016761512667908
8265,Ridge,Transverse, ,0.0142802036588917
539,River Channel,Small,Not Buried,0.0114353920430632
563,River Channel,Small,Not Buried,0.0017156206759689
581,River Channel,Small,Not Buried,0.106083152594807
601,River Channel,Large,Not Buried,1.02592166002303
604,River Channel,Large,Partly Buried,0.14531307657985
646,River Channel,Small,Not Buried,0.185510065100869
667,River Channel,Small,Not Buried,0.0200043534070507
690,River Channel,Small,Not Buried,0.279642851533101
711,River Channel,Small,Not Buried,0.118627980974739
416,River Channel,Small,Partly Buried,0.02629741019337
419,River Channel,Small,Partly Buried,0.0878481712510636
429,River Channel,Small,Partly Buried,0.0210750596940641
436,River Channel,Small,Partly Buried,0.0599347134130183
442,River Channel,Small,Not Buried,8.60659793704806e-005
456,River Channel,Small,Not Buried,0.0151367378595408
463,River Channel,Small,Not Buried,0.0248651359266096
464,River Channel,Small,Not Buried,0.0198796895036924
476,River Channel,Small,Not Buried,0.000834768603761545
494,River Channel,Small,Not Buried,0.0228907384955245
500,River Channel,Small,Not Buried,0.0147889965962954
507,River Channel,Small,Not Buried,0.00283399890275549
512,River Channel,Small,Not Buried,0.00949022836013131
524,River Channel,Small,Not Buried,0.00529149853082037
557,River Channel,Small,Not Buried,0.000877252595765325
564,Ridge,Longitudinal, ,0.051407032014539
576,Ridge,Longitudinal, ,0.0329088145278969
591,Ridge,Longitudinal, ,0.0196465482865931
599,Ridge,Longitudinal, ,0.0125637136616569
621,Ridge,Longitudinal, ,0.0368427591492939
623,River Channel,Small,Partly Buried,0.00400616118225878
626,River Channel,Small,Partly Buried,0.0155899843936959
633,River Channel,Small,Not Buried,0.0384675860059344
639,River Channel,Small,Not Buried,0.0552448183005076
658,River Channel,Small,Not Buried,0.028396099417211
662,River Channel,Small,Not Buried,0.0569418597604399
677,River Channel,Small,Not Buried,0.0443093254457021
687,River Channel,Small,Not Buried,0.0122206121686594
4800,River Channel,Large,Partly Buried,0.0582891640954828
4805,River Channel,Large,Not Buried,0.0130987587902488
4183,River Channel,Small,Not Buried,0.00199438462853107
4209,River Channel,Small,Not Buried,0.0858846636297319
4222,River Channel,Small,Not Buried,0.199057198967917
4244,Esker, , ,0.0139395148704004
4260,Esker, , ,0.0340301160434088
4264,Esker, , ,0.192984946692575
4296,River Channel,Small,Partly Buried,0.0663958492242989
4317,River Channel,Large,Not Buried,0.148539853108918
4331,River Channel,Small,Not Buried,0.0735351627814437
4349,River Channel,Small,Not Buried,0.0311954962018218
4362,River Channel,Small,Not Buried,0.0128788053988535
4381,River Channel,Small,Partly Buried,0.0972397019936769
4422,Ridge,Longitudinal, ,0.013996040453709
4430,Esker, , ,0.101954222849487
4488,River Channel,Small,Not Buried,0.124316964792229
4529,Esker, , ,0.0224351908174612
8268,Ridge,Transverse, ,0.0120614103303017
8269,Ridge,Transverse, ,0.0169695288009891
8304,Ridge,Transverse, ,0.0142784142183623
8306,Ridge,Transverse, ,0.0209834516039312
8308,Ridge,Transverse, ,0.0109427535988875
8314,Ridge,Transverse, ,0.0156328531800709
8326,Ridge,Transverse, ,0.0245099749977124
8331,Ridge,Transverse, ,0.0164242398663171
8348,Ridge,Transverse, ,0.0140229194662849
8365,Ridge,Transverse, ,0.0921887388587828
8374,Ridge,Transverse, ,0.0164120253324928
8378,Ridge,Transverse, ,0.0178117019265341
8383,Ridge,Transverse, ,0.00760523899264191
8396,Ridge,Transverse, ,0.0156224846821903
8400,Ridge,Iceberg Marks, ,0.016672914516141
8419,Ridge,Iceberg Marks, ,0.0198639625230552
8425,Ridge,Iceberg Marks, ,0.0231839738493255
8435,Ridge,Iceberg Marks, ,0.00870477315858558
8439,Ridge,Iceberg Marks, ,0.0198284680383714
8450,Ridge,Iceberg Marks, ,0.0208381781759268
8475,Ridge,Iceberg Marks, ,0.019974025787743
8488,Ridge,Transverse, ,0.0265375282843801
8496,Ridge,Iceberg Marks, ,0.0414537391107059
8505,Ridge,Iceberg Marks, ,0.0199882492379733
8525,Ridge,Iceberg Marks, ,0.0193364281305709
8555,Ridge,Transverse, ,0.0111599345669734
8556,Ridge,Transverse, ,0.0248739539700375
8573,Ridge,Transverse, ,0.0172909483584038
8588,Ridge,Transverse, ,0.00841768230814159
8594,Ridge,Transverse, ,0.0218800711210251
8612,Ridge,Transverse, ,0.0141140228459474
8645,Ridge,Transverse, ,0.016493242849364
8650,Ridge,Transverse, ,0.0152113426406375
8662,Ridge,Transverse, ,0.0126192740422903
8673,Ridge,Transverse, ,0.0160073647275023
8675,Ridge,Transverse, ,0.00832961883786107
8690,Ridge,Transverse, ,0.0129257380283177
8701,Ridge,Transverse, ,0.0182092834925614
716,River Channel,Small,Not Buried,0.199655095074519
766,Esker, , ,0.0204888028822493
796,Esker, , ,0.0809639274805268
805,Esker, , ,0.0171181532340068
812,Esker, , ,0.13050806795285
825,Esker, , ,0.0313676703294787
850,Esker, , ,0.0230978950851789
865,Esker, , ,0.0453492804618082
880,Esker, , ,0.0265642220762895
905,Esker, , ,0.0170307443825795
913,Esker, , ,0.0755782651882063
935,Esker, , ,0.0219221631097207
942,Esker, , ,0.0592652598410589
971,Esker, , ,0.0766778258457221
983,Esker, , ,0.0169032918655986
990,Esker, , ,0.0696160427898794
1007,Esker, , ,0.0011450285174875
1120,Ridge,Longitudinal, ,0.0212818969281618
1127,Ridge,Longitudinal, ,0.0161952158336142
1135,Ridge,Longitudinal, ,0.0204152284709116
1140,Ridge,Longitudinal, ,0.0237180285745975
1150,Ridge,Longitudinal, ,0.0449441701662105
1166,Ridge,Longitudinal, ,0.0144306660918116
1187,Beach Ridge, , ,0.169043603916073
1188,Esker, , ,0.000514367235974454
707,River Channel,Small,Not Buried,0.141731442414927
708,River Channel,Small,Not Buried,0.0970238126201872
734,Ice Margin,Uncertain, ,0.0330321621486026
746,Esker, , ,0.0147268282867756
747,Esker, , ,0.0186772682346232
749,Esker, , ,0.0395389373103838
752,Esker, , ,0.0454387705262625
778,Esker, , ,0.0195709304466408
782,Esker, , ,0.021824156129655
808,Esker, , ,0.0158479091595627
826,Esker, , ,0.0102898642406115
836,Esker, , ,0.00781412924780909
856,Esker, , ,0.0240337569728257
857,Esker, , ,0.0198587070560981
872,Esker, , ,0.0304602884456279
877,Esker, , ,0.0138932374924751
883,Esker, , ,0.0620364521028492
896,Esker, , ,0.01664265648025
897,Esker, , ,0.0266606667288807
901,Esker, , ,0.0400956174537634
906,Esker, , ,0.0566219732400785
912,Esker, , ,0.0226957052235951
943,Esker, , ,0.0263521476792444
953,Esker, , ,0.0217265986481254
976,Esker, , ,0.018274943179653
405,River Channel,Small,Partly Buried,0.0781706630818725
448,River Channel,Small,Partly Buried,0.0961371525336707
4561,River Channel,Small,Not Buried,0.0274785134670266
4598,River Channel,Small,Not Buried,0.107318282852944
4615,Esker, , ,0.0277362832809098
4625,Ice Margin,Uncertain, ,0.180698750534274
4626,Ice Margin,Uncertain, ,0.239668434818024
4649,Beach Ridge, , ,0.0131559338959089
4667,Beach Ridge, , ,0.20201036007969
4678,Beach Ridge, , ,0.0505789673582184
4684,Ridge,Compaction, ,0.0734229456153794
4686,Ridge,Compaction, ,0.133129384154045
4721,River Channel,Small,Not Buried,0.102874140503812
4742,River Channel,Small,Not Buried,0.0458827284821829
4743,River Channel,Small,Not Buried,0.110285963695142
4764,Esker, , ,0.110717139275688
4788,River Channel,Small,Not Buried,0.0925307074872099
8710,Ridge,Transverse, ,0.0108327229350697
8730,River Channel,Large,Partly Buried,0.0666734187132576
8754,Ridge,Longitudinal, ,0.0324512640415794
8757,Ridge,Longitudinal, ,0.0212185117597914
8763,River Channel,Small,Not Buried,0.0503208981420637
8770,River Channel,Small,Not Buried,0.0207053029502079
8779,Ridge,Longitudinal, ,0.0169474084438743
8797,River Channel,Small,Not Buried,0.0297835222990693
8803,Esker, , ,0.0125113948478517
8016,River Channel,Small,Not Buried,0.0428168790165991
8065,Esker, , ,0.0404951549485751
8084,River Channel,Small,Not Buried,0.000103769147563233
8111,Ridge,Longitudinal, ,0.0251767758620098
8121,Beach Ridge, , ,0.010903612939702
8127,Beach Ridge, , ,0.143415283329581
8133,Ridge,Compaction, ,0.0667464401893511
8145,Ridge,Transverse, ,0.0165552954369148
8181,Ridge,Transverse, ,0.0259813706658556
8195,Ridge,Transverse, ,0.0269148268146431
8210,Ridge,Transverse, ,0.0117450561258392
8263,Ridge,Transverse, ,0.0193073258753346
8415,Ridge,Iceberg Marks, ,0.0834280450149643
8436,Ridge,Iceberg Marks, ,0.0270479458027204
8473,Ridge,Iceberg Marks, ,0.0123680925753398
8476,Ridge,Iceberg Marks, ,0.0415771069216722
8497,Ridge,Iceberg Marks, ,0.0145096190491754
8544,Ridge,Iceberg Marks, ,0.0166255566336311
8567,Ridge,Transverse, ,0.0159225154662389
8578,Ridge,Transverse, ,0.0278181531748295
1194,Ridge,Longitudinal, ,0.0132402238247723
1195,Beach Ridge, , ,0.143434857242074
1204,Beach Ridge, , ,0.0157989453580095
1216,Beach Ridge, , ,0.0966062347031824
1224,Beach Ridge, , ,0.0164859023683017
1246,Beach Ridge, , ,0.0121028095935643
1248,Beach Ridge, , ,0.0162075055490564
1293,Ridge,Transverse, ,0.0145726531611998
1294,Ridge,Transverse, ,0.0109806089985551
1316,Ridge,Transverse, ,0.017261646529258
1317,Ridge,Transverse, ,0.0195607661873633
1325,Ridge,Transverse, ,0.0178262491965018
1335,Ridge,Transverse, ,0.0237181354491311
1337,Ridge,Transverse, ,0.0292282682606537
1351,Ridge,Transverse, ,0.00676763663547165
1353,Ridge,Transverse, ,0.0159812449444118
1355,Ridge,Transverse, ,0.00742681571487283
1361,Ridge,Transverse, ,0.0177024141071079
1364,Ridge,Transverse, ,0.0109692030370902
1380,Ridge,Transverse, ,0.0115692733769596
1381,Ridge,Transverse, ,0.0274235755982068
1390,Ridge,Transverse, ,0.0108947691169319
1409,Ridge,Transverse, ,0.0196002624720955
1416,Ridge,Transverse, ,0.0186181958214151
1434,Ridge,Transverse, ,0.019374553906575
1455,Ridge,Transverse, ,0.0148129464461345
1467,Ridge,Transverse, ,0.0201973425309985
1472,Ridge,Transverse, ,0.0183780651985492
1476,Ridge,Transverse, ,0.0128254988478036
1496,Ridge,Transverse, ,0.0183801550992853
1509,Ridge,Transverse, ,0.0236907113906923
1523,Ridge,Transverse, ,0.0202081162347381
1539,Ridge,Transverse, ,0.00961384054908743
1545,Ridge,Transverse, ,0.0137998457958266
1549,Ridge,Transverse, ,0.00816773149485786
1552,Ridge,Transverse, ,0.0106605283207798
1564,Ridge,Transverse, ,0.0175377679278094
490,River Channel,Small,Not Buried,0.0160664279555673
498,River Channel,Small,Not Buried,0.0261735267637986
526,Ridge,Longitudinal, ,0.000133242601794621
584,River Channel,Large,Not Buried,0.107361571695067
629,River Channel,Small,Partly Buried,0.126592066074874
631,River Channel,Small,Partly Buried,0.120768049717185
651,River Channel,Small,Not Buried,0.0631875136672503
652,River Channel,Small,Not Buried,0.0842210148648939
655,River Channel,Small,Not Buried,0.109987370984782
672,River Channel,Small,Not Buried,0.0227447884931105
682,River Channel,Small,Not Buried,0.0426058208668769
683,River Channel,Small,Not Buried,0.091003712345189
689,River Channel,Small,Not Buried,0.110398972674828
692,River Channel,Small,Not Buried,0.164052707656552
4791,River Channel,Small,Not Buried,0.107974644444701
4806,Ice Margin,Uncertain, ,0.277535807821835
4812,Esker, , ,0.0400498141383999
4817,Esker, , ,0.0435242060989938
4852,Ridge,Longitudinal, ,0.013892348757818
