#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 139
#DATE        : 19-APR-2019
#TIME        : 18:59
#OWNER       : 
#NPOINTS     : 2048.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 20.0
#LIVETIME    : 60.026439667
#REALTIME    : 62.514938354
#BEAMKV      : 10.0
#MAGCAM      : 2000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 35.0
#XPOSITION mm: -10.3938
#YPOSITION mm: -9.5002
#ZPOSITION mm: 6.0001
##OXINSTPT   : 4
##OXINSTSTROB: 53.24
##OXINSTELEMS: 6,8,20,38
##OXINSTLABEL: 6, 0.277, C K?1_2
##OXINSTLABEL: 8, 0.525, O K?1
##OXINSTLABEL: 20, 3.692, Ca K?1
##OXINSTLABEL: 20, 4.013, Ca K?1
##OXINSTLABEL: 20, 0.341, Ca L?1,2
##OXINSTLABEL: 20, 0.303, Ca Ll
##OXINSTLABEL: 38, 1.807, Sr L?1
##OXINSTLABEL: 38, 1.649, Sr L?
##OXINSTLABEL: 38, 1.582, Sr Ll
##OXINSTLABEL: 38, 0.114, Sr M?
#SPECTRUM    : Spectral Data Starts Here
2.64000, 57.0
2.64500, 50.0
2.65000, 53.0
2.65500, 60.0
2.66000, 63.0
2.66500, 56.0
2.67000, 56.0
2.67500, 67.0
2.68000, 60.0
2.68500, 49.0
2.69000, 47.0
2.69500, 52.0
2.70000, 49.0
2.70500, 56.0
2.71000, 55.0
2.71500, 55.0
2.72000, 58.0
2.72500, 64.0
2.73000, 57.0
2.73500, 53.0
2.74000, 54.0
2.74500, 54.0
2.75000, 55.0
2.75500, 64.0
2.76000, 72.0
2.76500, 75.0
2.77000, 65.0
2.77500, 62.0
2.78000, 75.0
2.78500, 82.0
2.79000, 89.0
2.79500, 89.0
2.80000, 93.0
2.80500, 112.0
2.81000, 106.0
2.81500, 100.0
2.82000, 113.0
2.82500, 120.0
2.83000, 124.0
2.83500, 118.0
2.84000, 117.0
2.84500, 121.0
2.85000, 118.0
2.85500, 122.0
2.86000, 118.0
2.86500, 102.0
2.87000, 109.0
2.87500, 112.0
2.88000, 97.0
2.88500, 92.0
2.89000, 90.0
2.89500, 78.0
2.90000, 75.0
2.90500, 76.0
2.91000, 78.0
2.91500, 77.0
2.92000, 77.0
2.92500, 70.0
2.93000, 84.0
2.93500, 80.0
2.94000, 69.0
2.94500, 71.0
2.95000, 73.0
2.95500, 74.0
2.96000, 66.0
2.96500, 74.0
2.97000, 70.0
2.97500, 71.0
2.98000, 80.0
2.98500, 81.0
2.99000, 75.0
2.99500, 72.0
3.00000, 70.0
3.00500, 76.0
3.01000, 77.0
3.01500, 78.0
3.02000, 79.0
3.02500, 80.0
3.03000, 80.0
3.03500, 77.0
3.04000, 71.0
3.04500, 70.0
3.05000, 69.0
3.05500, 75.0
3.06000, 65.0
3.06500, 59.0
3.07000, 55.0
3.07500, 44.0
3.08000, 51.0
3.08500, 66.0
3.09000, 56.0
3.09500, 54.0
3.10000, 58.0
3.10500, 55.0
3.11000, 54.0
3.11500, 71.0
3.12000, 66.0
3.12500, 57.0
3.13000, 50.0
3.13500, 55.0
3.14000, 54.0
3.14500, 51.0
3.15000, 55.0
3.15500, 56.0
3.16000, 52.0
3.16500, 43.0
3.17000, 50.0
3.17500, 50.0
3.18000, 52.0
3.18500, 49.0
3.19000, 50.0
3.19500, 53.0
3.20000, 50.0
3.20500, 45.0
3.21000, 45.0
3.21500, 49.0
3.22000, 53.0
3.22500, 52.0
3.23000, 43.0
3.23500, 44.0
3.24000, 45.0
3.24500, 44.0
3.25000, 47.0
3.25500, 60.0
3.26000, 57.0
3.26500, 47.0
3.27000, 48.0
3.27500, 51.0
3.28000, 47.0
3.28500, 43.0
3.29000, 47.0
3.29500, 52.0
3.30000, 43.0
3.30500, 40.0
3.31000, 43.0
3.31500, 44.0
3.32000, 49.0
3.32500, 53.0
3.33000, 54.0
3.33500, 45.0
3.34000, 39.0
3.34500, 40.0
3.35000, 45.0
3.35500, 47.0
3.36000, 48.0
3.36500, 49.0
3.37000, 55.0
3.37500, 60.0
3.38000, 51.0
3.38500, 36.0
3.39000, 32.0
3.39500, 38.0
3.40000, 47.0
3.40500, 47.0
3.41000, 50.0
3.41500, 43.0
3.42000, 42.0
3.42500, 44.0
3.43000, 41.0
3.43500, 46.0
3.44000, 49.0
3.44500, 42.0
3.45000, 42.0
3.45500, 45.0
3.46000, 44.0
3.46500, 35.0
3.47000, 35.0
3.47500, 39.0
3.48000, 45.0
3.48500, 51.0
3.49000, 51.0
3.49500, 50.0
3.50000, 51.0
3.50500, 48.0
3.51000, 40.0
3.51500, 47.0
3.52000, 49.0
3.52500, 41.0
3.53000, 47.0
3.53500, 58.0
3.54000, 71.0
3.54500, 67.0
3.55000, 68.0
3.55500, 71.0
3.56000, 70.0
3.56500, 74.0
3.57000, 84.0
3.57500, 102.0
3.58000, 123.0
3.58500, 142.0
3.59000, 153.0
3.59500, 171.0
3.60000, 189.0
3.60500, 238.0
3.61000, 286.0
3.61500, 323.0
3.62000, 374.0
3.62500, 441.0
3.63000, 488.0
3.63500, 578.0
3.64000, 672.0
3.64500, 760.0
3.65000, 836.0
3.65500, 898.0
3.66000, 987.0
3.66500, 1060.0
3.67000, 1150.0
3.67500, 1242.0
3.68000, 1295.0
3.68500, 1312.0
3.69000, 1374.0
3.69500, 1372.0
3.70000, 1340.0
3.70500, 1340.0
3.71000, 1299.0
3.71500, 1237.0
3.72000, 1187.0
3.72500, 1099.0
3.73000, 1006.0
3.73500, 907.0
3.74000, 827.0
3.74500, 730.0
3.75000, 666.0
3.75500, 602.0
3.76000, 554.0
3.76500, 480.0
3.77000, 390.0
3.77500, 334.0
3.78000, 282.0
3.78500, 235.0
3.79000, 197.0
3.79500, 167.0
3.80000, 148.0
3.80500, 126.0
3.81000, 97.0
3.81500, 79.0
3.82000, 83.0
3.82500, 74.0
3.83000, 60.0
3.83500, 55.0
3.84000, 51.0
3.84500, 49.0
3.85000, 51.0
3.85500, 50.0
3.86000, 56.0
3.86500, 51.0
3.87000, 48.0
3.87500, 46.0
3.88000, 45.0
3.88500, 41.0
3.89000, 47.0
3.89500, 50.0
3.90000, 42.0
3.90500, 51.0
3.91000, 56.0
3.91500, 55.0
3.92000, 61.0
3.92500, 65.0
3.93000, 59.0
3.93500, 67.0
3.94000, 96.0
3.94500, 114.0
3.95000, 105.0
3.95500, 96.0
3.96000, 109.0
3.96500, 119.0
3.97000, 138.0
3.97500, 153.0
3.98000, 154.0
3.98500, 167.0
3.99000, 171.0
3.99500, 181.0
4.00000, 195.0
4.00500, 206.0
4.01000, 201.0
4.01500, 195.0
4.02000, 212.0
4.02500, 213.0
4.03000, 201.0
4.03500, 200.0
4.04000, 186.0
4.04500, 174.0
4.05000, 161.0
4.05500, 141.0
4.06000, 132.0
4.06500, 116.0
4.07000, 113.0
4.07500, 105.0
4.08000, 81.0
4.08500, 76.0
4.09000, 77.0
4.09500, 63.0
4.10000, 55.0
4.10500, 50.0
4.11000, 49.0
4.11500, 47.0
4.12000, 45.0
4.12500, 42.0
4.13000, 35.0
4.13500, 34.0
4.14000, 36.0
4.14500, 36.0
4.15000, 33.0
4.15500, 28.0
4.16000, 24.0
4.16500, 22.0
4.17000, 25.0
4.17500, 26.0
4.18000, 31.0
4.18500, 31.0
4.19000, 25.0
4.19500, 22.0
4.20000, 29.0
4.20500, 27.0
