subj_idx,rt,response,sensoryCondition,session,half,corrChoice,stimCodedCorrChoice,third,stimName,keyHit
9,1.0626,1,4,1,2,2,1,2,AT,2
9,0.99695,1,1,1,2,2,1,2,A,2
9,1.0975,1,4,1,2,1,0,2,AT,1
9,1.7558,1,2,1,2,2,1,2,T,2
9,2.3989,0,1,1,2,1,0,2,A,2
9,0.078683,0,5,1,2,2,1,2,AT,1
9,0.85089,1,1,1,2,2,1,2,A,2
9,0.80396,1,5,1,2,1,0,2,AT,1
9,0.91118,0,4,1,2,2,1,2,AT,1
9,0.64406,0,2,1,2,1,0,2,T,2
9,0.5278,0,2,1,2,2,1,2,T,1
9,1.002,1,3,1,2,2,1,3,AT,2
9,0.092561,0,3,1,2,1,0,3,AT,2
9,0.4048,0,4,1,2,1,0,3,AT,2
9,0.87487,1,2,1,2,1,0,3,T,1
9,0.45585,1,3,1,2,1,0,3,AT,1
9,1.0241,1,4,1,2,1,0,3,AT,1
9,1.0843,0,2,1,2,2,1,3,T,1
9,0.87061,1,1,1,2,2,1,3,A,2
9,1.8674,1,4,1,2,2,1,3,AT,2
9,0.99911,1,1,1,2,1,0,3,A,1
9,1.5506,0,2,1,2,1,0,3,T,2
9,1.2791,1,5,1,2,2,1,3,AT,2
9,0.6087,1,3,1,2,2,1,3,AT,2
9,1.0986,1,1,1,2,1,0,3,A,1
9,0.88078,1,2,1,2,2,1,3,T,2
9,1.2098,1,1,1,2,2,1,3,A,2
9,1.6816,0,3,1,2,1,0,3,AT,2
9,0.66379,1,4,1,2,1,0,3,AT,1
9,1.2295,1,5,1,2,1,0,3,AT,1
9,0.78524,1,4,1,2,2,1,3,AT,2
9,0.65447,1,2,1,2,1,0,3,T,1
9,0.9602,1,1,1,2,1,0,3,A,1
9,0.6269,1,5,1,2,1,0,3,AT,1
9,0.37668,1,4,1,2,1,0,3,AT,1
9,0.96489,1,1,1,2,2,1,3,A,2
9,0.79958,0,2,1,2,2,1,3,T,1
9,1.0609,0,3,1,2,2,1,3,AT,1
9,0.81922,1,5,1,2,2,1,3,AT,2
9,0.72036,1,3,1,2,1,0,3,AT,1
9,1.08,0,5,1,2,1,0,3,AT,2
9,0.32227,0,5,1,2,2,1,3,AT,1
9,1.1244,1,1,1,2,2,1,3,A,2
9,1.2466,1,3,1,2,2,1,3,AT,2
9,1.0463,1,3,1,2,1,0,3,AT,1
9,0.51665,1,4,1,2,1,0,3,AT,1
9,0.30872,1,1,1,2,1,0,3,A,1
9,0.67293,0,2,1,2,2,1,3,T,1
9,0.75861,1,2,1,2,1,0,3,T,1
9,0.85798,1,4,1,2,2,1,3,AT,2
9,0.881,0,5,1,2,2,1,3,AT,1
9,0.58798,1,5,1,2,1,0,3,AT,1
9,0.48191,0,1,1,2,2,1,3,A,1
9,0.51008,0,2,1,2,2,1,3,T,1
9,0.93031,1,2,1,2,1,0,3,T,1
9,0.5391,1,3,1,2,1,0,3,AT,1
9,0.80318,1,3,1,2,2,1,3,AT,2
9,0.89442,1,4,1,2,2,1,3,AT,2
9,0.66338,0,1,1,2,1,0,3,A,2
9,0.42305,1,4,1,2,1,0,3,AT,1
9,0.60202,1,3,1,2,1,0,3,AT,1
9,0.82991,1,1,1,2,2,1,3,A,2
9,0.69908,1,1,1,2,1,0,3,A,1
9,0.92861,0,2,1,2,2,1,3,T,1
9,1.1454,1,5,1,2,1,0,3,AT,1
9,0.8475,1,2,1,2,1,0,3,T,1
9,0.80851,1,5,1,2,2,1,3,AT,2
9,0.96174,1,4,1,2,1,0,3,AT,1
9,1.0483,1,4,1,2,2,1,3,AT,2
9,0.95271,1,3,1,2,2,1,3,AT,2
9,0.8114,1,2,1,2,1,0,3,T,1
9,1.1546,1,4,1,2,2,1,3,AT,2
9,0.82064,1,1,1,2,2,1,3,A,2
9,0.5537,0,5,1,2,2,1,3,AT,1
9,0.64781,1,3,1,2,2,1,3,AT,2
9,0.52154,1,5,1,2,1,0,3,AT,1
9,0.25966,0,2,1,2,2,1,3,T,1
9,0.27381,1,4,1,2,1,0,3,AT,1
9,1.9919,1,3,1,2,1,0,3,AT,1
9,0.62505,1,1,1,2,1,0,3,A,1
9,1.3899,0,1,1,2,2,1,3,A,1
9,0.59307,1,4,1,2,1,0,3,AT,1
9,0.435,1,2,1,2,1,0,3,T,1
9,1.0152,1,4,1,2,2,1,3,AT,2
9,0.5117,0,3,1,2,2,1,3,AT,1
9,0.70978,0,3,1,2,1,0,3,AT,2
9,0.84929,0,5,1,2,2,1,3,AT,1
9,0.73413,1,1,1,2,1,0,3,A,1
9,0.86751,1,2,1,2,2,1,3,T,2
9,1.2645,1,3,1,2,2,1,3,AT,2
9,1.2121,0,1,1,2,2,1,3,A,1
9,0.79597,1,2,1,2,1,0,3,T,1
9,0.77726,1,5,1,2,1,0,3,AT,1
9,1.1743,0,4,1,2,1,0,3,AT,2
9,0.6143,0,1,1,2,1,0,3,A,2
9,0.80817,0,4,1,2,2,1,3,AT,1
9,0.7854,1,5,1,2,2,1,3,AT,2
9,0.67865,1,3,1,2,1,0,3,AT,1
9,0.99126,1,3,1,2,1,0,3,AT,1
9,0.49189,1,2,1,2,1,0,3,T,1
9,0.70202,0,2,1,2,2,1,3,T,1
9,0.82761,1,5,1,2,2,1,3,AT,2
9,0.63272,1,4,1,2,2,1,3,AT,2
9,0.85248,0,1,1,2,2,1,3,A,1
9,0.78152,1,1,1,2,1,0,3,A,1
9,0.97082,1,4,1,2,1,0,3,AT,1
9,0.81949,1,3,1,2,2,1,3,AT,2
9,0.60858,1,5,1,2,1,0,3,AT,1
9,0.47451,1,2,1,2,1,0,3,T,1
9,0.77465,1,3,1,2,1,0,3,AT,1
9,0.76596,1,5,1,2,2,1,3,AT,2
9,1.2413,0,1,1,2,2,1,3,A,1
9,0.93906,1,5,1,2,1,0,3,AT,1
9,0.7678,1,4,1,2,1,0,3,AT,1
9,0.68912,1,3,1,2,2,1,3,AT,2
9,0.57873,0,2,1,2,2,1,3,T,1
9,0.80474,1,1,1,2,1,0,3,A,1
9,0.87196,0,4,1,2,2,1,3,AT,1
9,1.2299,0,4,1,2,1,0,3,AT,2
9,0.84969,0,4,1,2,2,1,3,AT,1
9,0.76278,1,5,1,2,2,1,3,AT,2
9,0.70011,1,1,1,2,2,1,3,A,2
9,1.7316,1,3,1,2,1,0,3,AT,1
9,0.5697,1,2,1,2,1,0,3,T,1
9,0.89972,1,2,1,2,2,1,3,T,2
9,1.6287,0,1,1,2,1,0,3,A,2
9,0.89511,1,3,1,2,2,1,3,AT,2
9,0.94194,1,5,1,2,1,0,3,AT,1
9,0.83676,1,1,1,2,2,1,3,A,2
9,0.75984,1,2,1,2,2,1,3,T,2
9,0.9392,1,3,1,2,2,1,3,AT,2
9,0.65008,1,1,1,2,1,0,3,A,1
9,0.24378,1,5,1,2,1,0,3,AT,1
9,0.79186,1,4,1,2,2,1,3,AT,2
9,0.44309,1,4,1,2,1,0,3,AT,1
9,0.62926,1,3,1,2,1,0,3,AT,1
9,2.755,0,5,1,2,2,1,3,AT,1
9,1.3214,1,5,2,1,1,0,1,AT,1
9,0.68888,1,2,2,1,1,0,1,T,1
9,1.3824,1,4,2,1,1,0,1,AT,1
9,0.88962,1,3,2,1,2,1,1,AT,2
9,1.5465,1,5,2,1,2,1,1,AT,2
9,0.97921,1,4,2,1,2,1,1,AT,2
9,0.65581,1,1,2,1,1,0,1,A,1
9,0.53942,1,3,2,1,1,0,1,AT,1
9,0.65957,1,2,2,1,2,1,1,T,2
9,1.7533,1,1,2,1,2,1,1,A,2
9,0.59525,0,3,2,1,2,1,1,AT,1
9,0.40714,1,1,2,1,2,1,1,A,2
9,0.60131,1,1,2,1,1,0,1,A,1
9,0.54717,0,2,2,1,2,1,1,T,1
9,1.0232,1,4,2,1,2,1,1,AT,2
9,0.88162,1,4,2,1,1,0,1,AT,1
9,0.55444,1,2,2,1,1,0,1,T,1
9,0.66248,1,5,2,1,2,1,1,AT,2
9,0.56214,1,3,2,1,1,0,1,AT,1
9,0.68212,1,5,2,1,1,0,1,AT,1
9,0.57846,1,3,2,1,2,1,1,AT,2
9,0.5943,1,4,2,1,1,0,1,AT,1
9,0.70019,1,4,2,1,2,1,1,AT,2
9,0.52975,1,1,2,1,1,0,1,A,1
9,0.6519,1,5,2,1,2,1,1,AT,2
9,0.44953,1,3,2,1,1,0,1,AT,1
9,0.47385,1,2,2,1,2,1,1,T,2
9,0.42198,1,5,2,1,1,0,1,AT,1
9,0.39619,1,2,2,1,1,0,1,T,1
9,0.77042,1,1,2,1,2,1,1,A,2
9,0.36376,0,1,2,1,2,1,1,A,1
9,0.63993,1,5,2,1,1,0,1,AT,1
9,0.4597,1,2,2,1,1,0,1,T,1
9,0.58598,1,2,2,1,2,1,1,T,2
9,0.9039,1,3,2,1,2,1,1,AT,2
9,0.89478,1,4,2,1,2,1,1,AT,2
9,0.99767,1,5,2,1,2,1,1,AT,2
9,0.55223,1,1,2,1,1,0,1,A,1
9,0.50828,1,3,2,1,1,0,1,AT,1
9,0.74651,1,4,2,1,1,0,1,AT,1
9,0.68693,1,4,2,1,1,0,1,AT,1
9,0.55258,1,1,2,1,1,0,1,A,1
9,0.67063,1,4,2,1,2,1,1,AT,2
9,1.3723,1,2,2,1,1,0,1,T,1
9,1.0596,1,5,2,1,2,1,1,AT,2
9,0.81795,1,2,2,1,2,1,1,T,2
9,0.89714,0,3,2,1,2,1,1,AT,1
9,0.614,1,1,2,1,2,1,1,A,2
9,0.70186,1,3,2,1,1,0,1,AT,1
9,0.5734,1,5,2,1,1,0,1,AT,1
9,0.54342,1,4,2,1,1,0,1,AT,1
9,0.6236,1,4,2,1,2,1,1,AT,2
9,0.70337,1,3,2,1,2,1,1,AT,2
9,0.58293,1,5,2,1,1,0,1,AT,1
9,0.41491,1,3,2,1,1,0,1,AT,1
9,0.58317,1,2,2,1,1,0,1,T,1
9,0.70314,1,1,2,1,2,1,1,A,2
9,0.59074,1,2,2,1,2,1,1,T,2
9,0.72471,1,1,2,1,1,0,1,A,1
9,0.6402,1,5,2,1,2,1,1,AT,2
9,0.56898,1,1,2,1,1,0,1,A,1
9,0.41898,1,5,2,1,1,0,1,AT,1
9,0.56719,1,4,2,1,2,1,1,AT,2
9,0.72121,1,1,2,1,2,1,1,A,2
9,1.3487,1,2,2,1,2,1,1,T,2
9,0.98404,1,3,2,1,2,1,1,AT,2
9,0.55665,1,5,2,1,2,1,1,AT,2
9,0.49667,1,4,2,1,1,0,1,AT,1
9,0.54087,1,2,2,1,1,0,1,T,1
9,0.42902,1,3,2,1,1,0,1,AT,1
9,0.39321,1,1,2,1,1,0,1,A,1
9,0.58935,1,5,2,1,2,1,1,AT,2
9,0.52333,1,3,2,1,2,1,1,AT,2
9,0.83951,1,3,2,1,1,0,1,AT,1
9,0.6026,1,2,2,1,1,0,1,T,1
9,0.65454,1,4,2,1,2,1,1,AT,2
9,0.77627,1,5,2,1,1,0,1,AT,1
9,0.50555,1,4,2,1,1,0,1,AT,1
9,0.64578,1,2,2,1,2,1,1,T,2
9,0.86955,1,1,2,1,2,1,1,A,2
9,0.62741,1,1,2,1,1,0,1,A,1
9,0.47324,1,4,2,1,1,0,1,AT,1
9,0.35142,1,3,2,1,1,0,1,AT,1
9,0.59766,1,5,2,1,2,1,1,AT,2
9,0.70559,1,1,2,1,2,1,1,A,2
9,1.5031,1,2,2,1,2,1,1,T,2
9,0.79596,1,2,2,1,1,0,1,T,1
9,0.72129,1,4,2,1,2,1,1,AT,2
9,0.67679,1,3,2,1,2,1,1,AT,2
9,0.48038,1,5,2,1,1,0,1,AT,1
9,0.5806,1,4,2,1,1,0,1,AT,1
9,0.67652,1,1,2,1,2,1,1,A,2
9,0.4082,1,1,2,1,1,0,1,A,1
9,0.58636,1,2,2,1,1,0,1,T,1
9,0.61204,1,5,2,1,2,1,1,AT,2
9,0.3699,1,5,2,1,1,0,1,AT,1
9,0.72809,1,4,2,1,2,1,1,AT,2
9,0.87955,1,3,2,1,2,1,1,AT,2
9,0.60049,1,3,2,1,1,0,1,AT,1
9,0.79435,1,2,2,1,2,1,1,T,2
9,0.41073,1,3,2,1,1,0,1,AT,1
9,0.2949,1,1,2,1,1,0,1,A,1
9,0.40106,1,4,2,1,1,0,1,AT,1
9,0.32324,0,1,2,1,2,1,1,A,1
9,0.70527,1,5,2,1,2,1,1,AT,2
9,0.4528,1,5,2,1,1,0,1,AT,1
9,0.41494,1,2,2,1,1,0,1,T,1
9,0.54713,1,4,2,1,2,1,1,AT,2
9,0.55117,0,3,2,1,2,1,1,AT,1
9,0.6172,1,2,2,1,2,1,1,T,2
9,0.59699,1,4,2,1,2,1,1,AT,2
9,1.0089,1,5,2,1,2,1,1,AT,2
9,0.90542,1,2,2,1,2,1,1,T,2
9,0.76424,1,1,2,1,2,1,1,A,2
9,0.54161,1,2,2,1,1,0,1,T,1
9,0.52365,1,4,2,1,1,0,1,AT,1
9,0.5738,1,1,2,1,1,0,1,A,1
9,0.40578,1,5,2,1,1,0,1,AT,1
9,0.59399,1,3,2,1,2,1,1,AT,2
9,0.42987,1,3,2,1,1,0,1,AT,1
9,0.7191,1,5,2,1,1,0,1,AT,1
9,0.52257,1,1,2,1,1,0,1,A,1
9,0.37069,1,2,2,1,1,0,1,T,1
9,0.6089,1,1,2,1,2,1,1,A,2
9,0.61082,1,3,2,1,2,1,1,AT,2
9,0.57065,1,2,2,1,2,1,1,T,2
9,0.87665,1,5,2,1,2,1,1,AT,2
9,0.71964,1,4,2,1,2,1,1,AT,2
9,0.66713,1,4,2,1,1,0,1,AT,1
9,0.56081,1,3,2,1,1,0,1,AT,1
9,0.52284,1,3,2,1,1,0,1,AT,1
9,0.62695,1,1,2,1,2,1,1,A,2
9,0.29465,1,5,2,1,1,0,1,AT,1
9,0.66292,1,3,2,1,2,1,1,AT,2
9,0.4926,1,1,2,1,1,0,2,A,1
9,0.54485,1,5,2,1,2,1,2,AT,2
9,1.1269,0,2,2,1,2,1,2,T,1
9,0.60504,1,2,2,1,1,0,2,T,1
9,0.68691,0,4,2,1,2,1,2,AT,1
9,0.41644,1,4,2,1,1,0,2,AT,1
9,0.59174,1,3,2,1,1,0,2,AT,1
9,0.59567,1,5,2,1,1,0,2,AT,1
9,0.61156,1,4,2,1,2,1,2,AT,2
9,0.86139,1,1,2,1,2,1,2,A,2
9,1.4204,1,2,2,1,2,1,2,T,2
9,0.79154,1,4,2,1,1,0,2,AT,1
9,0.86674,1,2,2,1,1,0,2,T,1
9,1.1117,0,3,2,1,2,1,2,AT,1
9,1.4419,1,1,2,1,1,0,2,A,1
9,1.3049,0,5,2,1,2,1,2,AT,1
9,1.0865,1,3,2,1,2,1,2,AT,2
9,0.83868,1,5,2,1,2,1,2,AT,2
9,0.75379,1,2,2,1,2,1,2,T,2
9,1.1471,1,1,2,1,1,0,2,A,1
9,1.1512,1,4,2,1,1,0,2,AT,1
9,0.93921,1,3,2,1,1,0,2,AT,1
9,0.83998,1,1,2,1,2,1,2,A,2
9,1.011,1,5,2,1,1,0,2,AT,1
9,0.79555,1,2,2,1,1,0,2,T,1
9,1.1108,1,4,2,1,2,1,2,AT,2
9,0.98193,1,1,2,1,1,0,2,A,1
9,0.85049,1,4,2,1,2,1,2,AT,2
9,1.2916,1,5,2,1,1,0,2,AT,1
9,1.3232,1,1,2,1,2,1,2,A,2
9,0.97264,1,2,2,1,2,1,2,T,2
9,0.66726,1,2,2,1,1,0,2,T,1
9,1.2329,1,4,2,1,1,0,2,AT,1
9,1.5967,0,5,2,1,2,1,2,AT,1
9,1.1211,1,3,2,1,1,0,2,AT,1
9,0.76325,0,3,2,1,2,1,2,AT,1
9,0.93262,1,1,2,1,2,1,2,A,2
9,1.4133,1,3,2,1,1,0,2,AT,1
9,0.62857,0,3,2,1,2,1,2,AT,1
9,1.0403,1,2,2,1,1,0,2,T,1
9,0.64872,1,4,2,1,2,1,2,AT,2
9,0.7305,1,4,2,1,1,0,2,AT,1
9,0.50795,1,5,2,1,1,0,2,AT,1
9,1.5421,0,5,2,1,2,1,2,AT,1
9,0.74047,1,1,2,1,1,0,2,A,1
9,0.90704,1,5,2,1,2,1,2,AT,2
9,0.66384,1,1,2,1,1,0,2,A,1
9,0.9436,1,4,2,1,1,0,2,AT,1
9,0.47028,1,2,2,1,1,0,2,T,1
9,0.87056,1,3,2,1,2,1,2,AT,2
9,0.80151,0,4,2,1,2,1,2,AT,1
9,0.74873,1,3,2,1,1,0,2,AT,1
9,0.90411,1,2,2,1,2,1,2,T,2
9,1.203,1,5,2,1,1,0,2,AT,1
9,0.93284,0,1,2,1,2,1,2,A,1
9,0.94961,1,1,2,1,2,1,2,A,2
9,1.3864,0,4,2,1,2,1,2,AT,1
9,0.69952,1,5,2,1,2,1,2,AT,2
9,1.1951,1,4,2,1,1,0,2,AT,1
9,1.853,1,3,2,1,2,1,2,AT,2
9,1.0406,1,2,2,1,2,1,2,T,2
9,1.841,1,5,2,1,1,0,2,AT,1
9,0.72066,1,3,2,1,1,0,2,AT,1
9,0.83618,1,2,2,1,1,0,2,T,1
9,0.68727,1,1,2,1,1,0,2,A,1
9,1.022,1,4,2,2,2,1,2,AT,2
9,0.4465,1,2,2,2,1,0,2,T,1
9,0.40084,1,5,2,2,1,0,2,AT,1
9,0.51512,1,4,2,2,1,0,2,AT,1
9,0.29133,0,1,2,2,2,1,2,A,1
9,0.48564,1,1,2,2,1,0,2,A,1
9,0.46188,0,5,2,2,2,1,2,AT,1
9,0.61623,0,2,2,2,2,1,2,T,1
9,0.51202,1,3,2,2,1,0,2,AT,1
9,0.44624,0,3,2,2,2,1,2,AT,1
9,0.34843,0,1,2,2,2,1,2,A,1
9,0.62872,1,4,2,2,1,0,2,AT,1
9,0.56458,1,2,2,2,2,1,2,T,2
9,0.4086,1,3,2,2,1,0,2,AT,1
9,0.99283,1,4,2,2,2,1,2,AT,2
9,0.42351,1,1,2,2,1,0,2,A,1
9,0.63375,1,5,2,2,1,0,2,AT,1
9,0.60964,1,5,2,2,2,1,2,AT,2
9,0.41354,0,3,2,2,2,1,2,AT,1
9,0.83184,1,2,2,2,1,0,2,T,1
9,0.91786,1,5,2,2,1,0,2,AT,1
9,0.76274,1,3,2,2,1,0,2,AT,1
9,0.74415,1,2,2,2,1,0,2,T,1
9,0.6576,1,1,2,2,2,1,2,A,2
9,0.93131,1,2,2,2,2,1,2,T,2
9,0.71615,1,4,2,2,1,0,2,AT,1
9,0.50366,0,3,2,2,2,1,2,AT,1
9,0.49592,1,1,2,2,1,0,2,A,1
9,0.69023,1,4,2,2,2,1,2,AT,2
9,0.46983,0,5,2,2,2,1,2,AT,1
9,0.40012,1,5,2,2,1,0,2,AT,1
9,0.43439,0,1,2,2,2,1,2,A,1
9,0.53266,0,5,2,2,2,1,2,AT,1
9,0.56085,0,3,2,2,2,1,2,AT,1
9,1.191,1,4,2,2,1,0,2,AT,1
9,0.80491,1,2,2,2,1,0,2,T,1
9,0.77021,1,1,2,2,1,0,2,A,1
9,0.42155,0,4,2,2,2,1,2,AT,1
9,0.65379,0,2,2,2,2,1,2,T,1
9,0.67953,1,3,2,2,1,0,2,AT,1
9,0.5582,1,3,2,2,1,0,2,AT,1
9,0.63623,1,1,2,2,2,1,2,A,2
9,1.002,0,4,2,2,2,1,2,AT,1
9,0.84662,1,3,2,2,2,1,2,AT,2
9,0.84377,1,5,2,2,2,1,2,AT,2
9,0.64891,1,5,2,2,1,0,2,AT,1
9,1.1327,1,2,2,2,2,1,2,T,2
9,1.0709,1,1,2,2,1,0,2,A,1
9,1.2991,1,4,2,2,1,0,2,AT,1
9,0.95471,0,2,2,2,1,0,2,T,2
9,1.2335,1,3,2,2,1,0,2,AT,1
9,0.51125,1,1,2,2,1,0,2,A,1
9,0.53551,1,2,2,2,1,0,2,T,1
9,0.57768,1,5,2,2,1,0,2,AT,1
9,0.5717,0,5,2,2,2,1,2,AT,1
9,0.43169,0,3,2,2,2,1,2,AT,1
9,0.69001,1,4,2,2,2,1,2,AT,2
9,0.67772,1,1,2,2,2,1,2,A,2
9,0.96337,1,4,2,2,1,0,2,AT,1
9,1.344,1,2,2,2,2,1,2,T,2
9,0.77247,1,1,2,2,1,0,2,A,1
9,0.98183,0,5,2,2,2,1,2,AT,1
9,0.71848,1,1,2,2,2,1,2,A,2
9,0.70801,1,5,2,2,1,0,2,AT,1
9,0.73157,0,4,2,2,2,1,2,AT,1
9,0.7751,1,2,2,2,1,0,2,T,1
9,0.81043,1,2,2,2,2,1,2,T,2
9,1.4517,0,3,2,2,2,1,3,AT,1
9,1.5967,1,3,2,2,1,0,3,AT,1
9,0.5773,1,4,2,2,1,0,3,AT,1
9,0.82733,1,3,2,2,2,1,3,AT,2
9,0.70653,0,2,2,2,1,0,3,T,2
9,0.49802,1,3,2,2,1,0,3,AT,1
9,0.69234,1,4,2,2,1,0,3,AT,1
9,0.37595,1,5,2,2,1,0,3,AT,1
9,0.77027,1,2,2,2,2,1,3,T,2
9,0.73159,0,1,2,2,2,1,3,A,1
9,0.90904,1,5,2,2,2,1,3,AT,2
9,0.69196,0,4,2,2,2,1,3,AT,1
9,0.53564,1,1,2,2,1,0,3,A,1
9,0.80879,1,2,2,2,1,0,3,T,1
9,0.78001,1,4,2,2,2,1,3,AT,2
9,0.54136,0,5,2,2,2,1,3,AT,1
9,0.84751,1,3,2,2,2,1,3,AT,2
9,0.67467,1,1,2,2,1,0,3,A,1
9,0.9043,1,2,2,2,2,1,3,T,2
9,0.71119,0,1,2,2,2,1,3,A,1
9,1.1647,1,3,2,2,1,0,3,AT,1
9,0.88076,1,4,2,2,1,0,3,AT,1
9,0.81378,1,5,2,2,1,0,3,AT,1
9,0.88103,1,4,2,2,2,1,3,AT,2
9,0.74199,1,2,2,2,1,0,3,T,1
9,0.81543,1,1,2,2,1,0,3,A,1
9,0.89665,1,5,2,2,1,0,3,AT,1
9,0.96364,1,4,2,2,1,0,3,AT,1
9,1.1523,1,1,2,2,2,1,3,A,2
9,1.1104,1,2,2,2,2,1,3,T,2
9,1.0586,1,3,2,2,2,1,3,AT,2
9,0.87502,1,5,2,2,2,1,3,AT,2
9,0.83998,0,3,2,2,1,0,3,AT,2
9,0.90494,1,5,2,2,1,0,3,AT,1
9,0.80986,0,5,2,2,2,1,3,AT,1
9,0.67709,0,1,2,2,2,1,3,A,1
9,0.74678,0,3,2,2,2,1,3,AT,1
9,0.77024,0,3,2,2,1,0,3,AT,2
9,0.49353,1,4,2,2,1,0,3,AT,1
9,0.55786,1,1,2,2,1,0,3,A,1
9,0.63592,0,2,2,2,2,1,3,T,1
9,1.8237,0,2,2,2,1,0,3,T,2
9,0.77349,1,4,2,2,2,1,3,AT,2
9,0.68087,0,5,2,2,2,1,3,AT,1
9,0.75055,1,5,2,2,1,0,3,AT,1
9,0.63796,0,1,2,2,2,1,3,A,1
9,0.70778,0,2,2,2,2,1,3,T,1
9,0.95336,0,2,2,2,1,0,3,T,2
9,1.1601,1,3,2,2,1,0,3,AT,1
9,0.86812,1,3,2,2,2,1,3,AT,2
9,0.85116,1,4,2,2,2,1,3,AT,2
9,0.93425,0,1,2,2,1,0,3,A,2
9,0.63305,1,4,2,2,1,0,3,AT,1
9,0.81989,1,3,2,2,1,0,3,AT,1
9,0.61106,0,1,2,2,2,1,3,A,1
9,0.96492,0,1,2,2,1,0,3,A,2
9,1.1057,0,2,2,2,2,1,3,T,1
9,1.4479,0,5,2,2,1,0,3,AT,2
9,0.79294,1,2,2,2,1,0,3,T,1
9,0.89624,1,5,2,2,2,1,3,AT,2
9,0.86725,1,4,2,2,1,0,3,AT,1
9,0.65023,1,4,2,2,2,1,3,AT,2
9,1.326,0,3,2,2,2,1,3,AT,1
9,0.83352,1,2,2,2,1,0,3,T,1
9,0.57666,0,4,2,2,2,1,3,AT,1
9,0.7227,0,1,2,2,2,1,3,A,1
9,0.7842,1,5,2,2,2,1,3,AT,2
9,0.64158,1,3,2,2,2,1,3,AT,2
9,0.58336,1,5,2,2,1,0,3,AT,1
9,0.85737,1,2,2,2,2,1,3,T,2
9,1.0484,1,4,2,2,1,0,3,AT,1
9,1.0488,1,3,2,2,1,0,3,AT,1
9,0.82721,1,1,2,2,1,0,3,A,1
9,1.1194,1,1,2,2,2,1,3,A,2
9,1.0195,1,4,2,2,1,0,3,AT,1
9,0.58807,1,2,2,2,1,0,3,T,1
9,0.81211,1,4,2,2,2,1,3,AT,2
9,0.7913,1,3,2,2,2,1,3,AT,2
9,0.79655,1,3,2,2,1,0,3,AT,1
9,0.78584,1,5,2,2,2,1,3,AT,2
9,0.80112,1,5,2,2,1,0,3,AT,1
9,0.92641,0,1,2,2,1,0,3,A,2
9,1.4492,1,2,2,2,2,1,3,T,2
9,0.78425,0,3,2,2,2,1,3,AT,1
9,0.79952,1,1,2,2,2,1,3,A,2
9,0.80481,1,2,2,2,1,0,3,T,1
9,0.75407,1,5,2,2,1,0,3,AT,1
9,0.8895,1,2,2,2,2,1,3,T,2
9,0.81044,1,4,2,2,1,0,3,AT,1
9,0.90762,1,1,2,2,1,0,3,A,1
9,0.75451,1,4,2,2,2,1,3,AT,2
9,1.354,0,5,2,2,2,1,3,AT,1
9,0.95136,1,3,2,2,1,0,3,AT,1
9,0.64516,1,3,2,2,1,0,3,AT,1
9,0.47494,1,2,2,2,1,0,3,T,1
9,0.77325,1,2,2,2,2,1,3,T,2
9,0.50258,0,5,2,2,2,1,3,AT,1
9,0.8688,1,4,2,2,2,1,3,AT,2
9,0.82784,1,1,2,2,2,1,3,A,2
9,0.619,0,1,2,2,1,0,3,A,2
9,0.78887,0,4,2,2,1,0,3,AT,2
9,0.63617,1,3,2,2,2,1,3,AT,2
9,1.17,0,5,2,2,1,0,3,AT,2
9,1.188,1,2,2,2,1,0,3,T,1
9,1.0099,0,3,2,2,1,0,3,AT,2
9,0.96449,0,5,2,2,2,1,3,AT,1
9,0.7532,1,1,2,2,2,1,3,A,2
9,1.0806,1,5,2,2,1,0,3,AT,1
9,0.91495,0,4,2,2,1,0,3,AT,2
9,0.80188,1,3,2,2,2,1,3,AT,2
9,1.5111,0,2,2,2,2,1,3,T,1
9,0.8499,0,1,2,2,1,0,3,A,2
9,1.277,0,4,2,2,2,1,3,AT,1
9,0.80769,1,4,2,2,1,0,3,AT,1
9,0.81093,1,4,2,2,2,1,3,AT,2
9,0.80613,1,5,2,2,2,1,3,AT,2
9,0.74741,1,1,2,2,2,1,3,A,2
9,0.69885,1,3,2,2,1,0,3,AT,1
9,0.87648,1,2,2,2,1,0,3,T,1
9,1.0495,0,2,2,2,2,1,3,T,1
9,0.70583,1,1,2,2,1,0,3,A,1
9,0.87341,1,3,2,2,2,1,3,AT,2
9,0.90443,1,5,2,2,1,0,3,AT,1
9,0.66538,1,1,2,2,2,1,3,A,2
9,1.6671,1,2,2,2,2,1,3,T,2
9,1.6715,1,3,2,2,2,1,3,AT,2
9,1.5077,0,2,2,2,1,0,3,T,2
9,1.4106,1,1,2,2,1,0,3,A,1
9,0.8358,1,5,2,2,1,0,3,AT,1
9,1.107,1,4,2,2,2,1,3,AT,2
9,0.87907,1,4,2,2,1,0,3,AT,1
9,1.362,1,3,2,2,1,0,3,AT,1
9,0.75534,1,5,2,2,2,1,3,AT,2
10,0.66859,1,5,1,1,1,0,1,AT,1
10,0.58629,1,2,1,1,1,0,1,T,1
10,0.52019,1,4,1,1,1,0,1,AT,1
10,0.5282,1,3,1,1,2,1,1,AT,2
10,0.67826,1,5,1,1,2,1,1,AT,2
10,0.71389,1,4,1,1,2,1,1,AT,2
10,0.48337,1,1,1,1,1,0,1,A,1
10,0.4976,1,3,1,1,1,0,1,AT,1
10,0.60781,1,2,1,1,2,1,1,T,2
